Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,,,All,2,Does the GSP include a Stakeholder Communication and Engagement Plan?,"No= does not include a C&E plan
Yes= includes specific section in GSP  dedicated to Stakeholder C&E
","Stakeholder community and engagement plan, beneficial user",Yes,"2.5 Communication & Outreach Plan 
The GSAs have prioritized public outreach and stakeholder engagement with the intention of ensuring the GSP recognizes the needs of the SGP Subbasin and the beneficial uses and users of groundwater. The outreach activities considered the water uses associated with tribes, GDEs, disadvantaged communities, adjacent subbasins, and any interested members of the public. This Section serves as the SGP Subbasin’s Communication & Outreach Plan, detailing how the GSAs supported stakeholder outreach and facilitated opportunities for public comment.","Section 2.5: SGP Subbasin's Communication & Outreach Plan
Chapter 2: 2-29",SGP Subbasin's Communication & Outreach Plan
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Yes,"2.5.3.3 Disadvantaged Communities within the San Gorgonio Pass Subbasin 
The Subbasin is supported by communities with diverse social, economic, and cultural backgrounds. During GSP Development, the GSAs considered the needs of all beneficial users of groundwater with an understanding of differences in resources across the Subbasin. To support groundwater sustainability, water needs, and future growth planning in conjunction with consideration of these resource discrepancies, the projects and management actions outlined in Chapter 6 – Projects and Management Actions prioritize benefits to Disadvantaged Communities, and the GSAs intend to support pursuance of grant funding to increase the likelihood of project and management action implementation. Nearly all of the Subbasin is considered a Disadvantaged Community (DAC) or Severely Disadvantaged Community (SDAC). A DAC is defined as a community with a Median Household Income (MHI) less than 80 percent of the California statewide MHI. The California Department of Water Resources (DWR) compiled U.S. Census Bureau’s American Community Survey (ACS) data from 2012 to 2017; these data were used in GIS to identify DACs within the San Gorgonio Pass Subbasin. Based on the DWR criteria, 40.9 percent of the geographic area of the Subbasin is Public Noticing • Letters to Stakeholder/interested parties issued, encouraging engagement. • San Gorgonio Pass Subbasin website • Outreach materials (PowerPoints) GSA Formation • Public notice • Stakeholder identification (interested parties) • Facilitation supporting GSA development GSP Development • Stakeholder advisory meetings • Member Agency Board meetings (in which the GSP was discussed) • Inter- and Intra-basin coordination • Public Draft GSP and 60-day public comment period. • Direct correspondance with interested parties GSP Adoption • Notifications • Written comments • Consultations with Cities and Counties San Gorgonio Pass Chapter Two Groundwater Sustainability Plan Plan Area 2-34 considered disadvantaged. Furthermore, a community with an MHI of less than 60 percent of the California statewide MHI, meaning an MHI of less than or equal to $38,270, is considered an SDAC. According to the U.S. Census ACS 2012-2017 data, there are a number of SDACs throughout the Subbasin, totaling 52.4 percent of the Subbasin area. Figure 2-13 depicts the DAC and SDAC areas within the SGP Subbasin.","Chpater 2: 2-33
Figure 2-13","1. Location on the map? (yes/no) YES
2. Identified by name? (yes/no) YES, identified on the map as specific cities 
3. DAC places, tracks, or block data used in map?"
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Yes,"2.1.1.3 Tribal
The MBMI land includes agricultural, commercial, industrial, municipal, residential, and rural land uses. These lands include over 36,000 acres of trust land, located in the southern flank of the San Bernardino Mountains, the northern flank of the San Jacinto Mountains, and the valley floor of the San Gorgonio River. MBMI land includes several Tribal Government buildings, enterprise facilities, the Arrowhead Bottling Plant, and one of the largest casinos in California, the Morongo Casino, Resort & Spa. Approximately 13,111 acres of the over 36,000 acres are within the SGP Subbasin.","Figure 2-3
Chapter 2: 2-7","1. Tribal lands identified? (yes/no) YES
2. Tribal lands mapped? (yes/no) YES
"
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?

Does not document any population size. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,No,,,"1. Does the map include depth by location?

Map does not include depth by location. "
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Somewhat,,Figure 2-8 (Chpater 2: Page 2-15),"1. How are domestic wells mapped (density/point/none)?
Domestic wells are mapped in one density map with all other typed of wells in a density map representing Well Completion. It is recommended that domestic wells are seperately mapped. "
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Yes,"Groundwater Quality Monitoring
Groundwater quality is monitored at municipal wells and other areas of specific concern. The City of Banning, MSWD, and SGPWA each produce Annual Water Quality reports or water quality information available in similar reports. Not all SGP Subbasin member agencies are required to report groundwater quality information. MBMI has Regulatory Jurisdiction over surface water quality similar to state jurisdiction and the Clean Water Act authorizes the tribe to set its own surface water quality standards and water quality certification. Additionally, water quality in the Plan Area is being monitored and reported on GeoTracker2. The domestic water suppliers perform routine water quality testing as required by the State Water Resources Control Board, Division of Drinking Water (DDW). The requirements for testing are based on the size of the community system. Additional testing may be done if a site has specific constituents of concern that need to be monitored.
Most of the wells in SGP GSP are used for commercial, domestic, industrial, and municipal purposes. In addition, there are a small number of private domestic wells that are not routinely monitored, and any monitoring records that may exist on these wells are typically private rather than public information. Under SGMA regulatory requirements, groundwater quality monitoring within the SGP Subbasin will continue to track regional trends and to serve as an indicator of changes in groundwater quality. Potential future groundwater quality monitoring is discussed in Chapter 5 – Monitoring Network, and groundwater quality is also further discussed in Section Error! Reference source not found.&&&
3.1.9 General Groundwater Quality
Groundwater within the SGP Subbasin is predominantly calcium-sodium bicarbonate type. TDS values for selected municipal wells have ranged from 106 to 205 mg/L (DWR, 2004). The SGP Subbasin’s groundwater quality is of generally good quality. Currently, there are no known contaminant plumes, and historic contaminant sites are no longer active after successful mitigation. Based on current water quality standards, there is no need for additional treatment systems. Commercial, domestic, industrial, and municipal producers in the SGP conduct regular water quality sampling and reporting as required by state and federal agencies. Additional discussions of groundwater quality in the SGP Subbasin are discussed in Section Error! Reference source not found..&&&
3.2.4 Groundwater Quality Issues
Groundwater Quality Data
Groundwater within the SGP Subbasin is used to meet commercial, domestic, industrial, and municipal producers and Groundwater Dependent Ecosystem (GDE) demands. The groundwater quality assessment for the SGP Subbasin has been prepared using available information obtained from the California Groundwater Ambient Monitoring and Assessment (GAMA) Program database, which includes water quality information collected by the California Department of Water Resources (DWR), the State Water Resources Control Board (SWRCB), and the United States Geological Survey (USGS). GAMA incorporates available data collected by state and federal agencies, as wells as locally collected data that is reported to the state and federal agencies. The GAMA dataset has been augmented with information available from previous scientific investigative data collection and reporting efforts.&&&
As part of the water quality review an effort was undertaken to examine whether there were observed changes in individual water constituents over a 22-year period, from 1997 to 2019. The period was selected to generally correlate with the hydrologic period used for the water budget (1998 Water Year to 2019 Water Year). The water quality data is available by calendar year, and 1997 was included in the analysis to account for measurements taken within October to December 2017, which falls within the 1998 Water Year. Figures depicting the median results at each respective well within this period are available in this Section below.&&&
Arsenic
Based on the selected data set, arsenic concentrations in excess of the MCL occur in the deep aquifer formations. Concentrations in the moderate to shallow segments of the aquifer are largely below the MCL. This may indicate that lowering of groundwater levels may not impart a significant change in higher arsenic levels but may give cause for elevated concern if water within the areas of lower depths is withdrawn. Figure 3-35 summarizes the results of all arsenic monitoring events from 1997 to 2019 in relation to the MCL. Figure 3-36 below displays the location of water quality sampling in the 22-year analysis period and identifies two wells that have a recorded median arsenic result greater than half the MCL. No wells had data that consistently exceeded the MCL.&&&
Chromium-6
Water quality data shows only a few low detections of total chromium across the Subbasin. There are more detections of total chromium in the intermediate zone near the City of Banning (approximately 20 to 25 μg/L). The change in concentrations relative to time show slight variation, and overall shows the SGP Subbasin is well below the MCL for total chromium. The GSAs and their member agencies will comply with Chrome-6 treatment requirements defined by the SWRCB if necessary. Considering the lack of active MCL for Chrome-6, there is no exceedance statistics figure for Chrome-6, unlike the other constituents presented in this Section; however, Figure 3-37 presents the median Chrome-6 groundwater quality results across the Subbasin from 1997-2019.&&&
Fluoride
Fluoride exceedances are infrequent; however, fluoride has been found to occur above the MCL in the shallow, intermediate, and deep formations of the Subbasin within the 22-year analysis period. Figure 3-38 summarizes the results of all fluoride monitoring events from 1997 to 2019 in relation to the MCL. Figure 3-39 depicts the median results of Fluoride in the Subbasin from 1997 to 2019. Water producers in the Subbasin have the capacity to treat for fluoride should there be a risk to human health or other beneficial use.&&
Lead
Figure 3-40 summarizes the results of all lead monitoring events from 1997 to 2019 in relation to the action level. Lead occurs in low levels within the SGP Subbasin. One lead risk was identified within the 22-year analysis period (Figure 3-41). Water producers in the Subbasin have the capacity to treat for lead should there be a risk to human health or other beneficial use.
nitrate 
Nitrates are identified as a monitored constituent in the representative water quality monitoring network, described in Chapter 5, due to the prevalence of exceedance in nearby and similar Subbasins. Figure 3-42 summarizes the results of all nitrate monitoring events from 1997 to 2019 in relation to the MCL. As seen in Figure 3-43, most measurements in the Subbasin are identified as being below the MCL over the 22-year analysis period. Areas in which there was an exceedance experienced improved groundwater conditions shortly after exceeding the MCL.
Iron
There were two wells that experienced exceedances of the SMCL for iron; however, shortly after exceeding the SMCL, those same wells had reported improved quality conditions. Figure 3-44 summarizes the results of all iron monitoring events from 1997 to 2019 in relation to the SMCL. Figure 3-45 depicts the median results of Iron in the Subbasin from 1997 to 2019.
Manganese
Manganese concentrations have exceeded their secondary MCL at two wells within the Subbasin within the 22-year period. During that period, the manganese concentrations have fluctuated and experienced positive quality conditions at those same sites. Figure 3-46 summarizes the results of all manganese monitoring events from 1997 to 2019 in relation to the SMCL. Figure 3-47 below reports the median concentration ranges at each well over the analysis period of 1997-2019. Water suppliers have the capacity to treat manganese contamination, and the groundwater producers will continue to monitor manganese as required by state regulations.
Total dissolved solids
The secondary SMCL, for taste and odor, for TDS is provided as a range from 500 mg/L (recommended) to 1,000 mg/L. For rare and limited short-term durations concentrations up to 1,500 mg/L for TDS may be permissible. From the natural accumulation of salts via evapo-concentration, salinity can impact drinking water quality, GDE health, and other beneficial uses. TDS is a common constituent of concern in nearby and similar Subbasins, and therefore has been included in the Representative Water Quality Monitoring Network (Chapter 5). Figure 3.2-25 summarizes the results of all TDS monitoring events from 1997 to 2019 in relation to the SMCL. The median concentration of TDS has remained below the SMCL in the SGP Subbasin within the period of 2017-2019, as shown in Figure 3.2-26 below.
Known Contamination/Plumes
To identify known plumes and contamination within the Plan Area SWRCB GeoTracker was reviewed for active clean-up sites of all types. Although there have been numerous leaky underground storage tanks (LUST) and other cleanup sites identified within the SGP Subbasin, all these cases have been closed or inactive (Figure 3-50).
The single site that is currently open is identified as “open-inactive.”14 The W. Ramsey Street former USA Petroleum Gas site (T0606537906) case opened in January 2005. The site had four tanks removed on January 14, 2005. Soil Samples from piping, dispensers and tanks were analyzed. Two of the four tanks were clean, and the remaining two tanks had recorded 12 ppm total petroleum hydrocarbons gasoline (TPHg) and 3,400 ppm TPHg concentrations, requiring remedial action. The primary concern included soil and did not include groundwater contamination. Although there is no current risk to groundwater contamination, the GSAs will revisit the GeoTracker website annually to evaluate the status of this site and others in the SGP Subbasin.","Page 2-20 / 2.2.4
Page 3-26 / 3.1.9
Page 3-49 / 3.2.4
Page 3-52/ 3.2.4 
Page (55, 57, 59, 61, 63, 66, 68, 70) / 3.2.4
Table 3-2 
figure 3-35 thru 3-50","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, Arsenic, Iron, Chromium-6, Manganese, Fluoride, Total Dissolved Solids, Lead, Nitrate
2. Are the COC's mapped? Yes 
3. Is there spatial trend data for all COC's? Yes
4. Are constitues which are not of concern identified? some of the constitues mentioned above are not of concern, they don't exceed MCL or SMCL lvl
5. Is there a data gap/ Or not enough data related COC's? NA

Very clear explanations, this is the first GSP I see have used pie chart to summerize the constitues trend


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",Somewhat,,"Table 2-3: Water Sources in the San Gorgonio Pass Subbasin
Chpater 2: Page 2-14",Table referenced breaks down water sources throughout the basin. GSP should make direct identification of DAC water sources. 
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"The purpose of this section is to identify any known areas within the SGP Subbasin where groundwater pumping has caused surface water depletion. The only waterway within the Subbasin that falls within SGMA’s jurisdiction is San Gorgonio River, an ephemeral tributary of the Whitewater River that flows through the Banning Canyon. San Gorgonio River flows are also supplemented by diversions from the upper Whitewater River watershed through a flume system developed by Southern California Edison. At this time, there is no evidence that active wells along the San Gorgonio Pass River within the Banning Canyon are causing increased seepage loss or impacts to downstream beneficial uses. More information on the hydrologic patterns is explained in both Section 3.1 and Section 3.3. Additional ephemeral distributaries from the Whitewater River are present in the Potrero, Hathaway, and Millard Canyons that fall within MBMI lands. These waterways and the downstream uses are confined to MBMI’s jurisdiction, which is not subject to SGMA due to the Tribe’s federally recognized status. Because of this, the description of interconnected surface water in this Section is limited to Banning Canyon and the respective San Gorgonio River. San Gorgonio River is identified in Chapter 2 – Plan Area’s Figure 2-9. Present Day Conditions: The head differential in the San Gorgonio River between stream water elevations and the underlying groundwater elevations induces seepage losses from the stream (losing stream). River flows within the Canyon result primarily from natural runoff from its watershed. and can be supplemented by diversions from the Southern California Edison’s flume system into the Canyon.

3.2.7 Interconnected Surface Water Systems: San Gorgonio River is an interconnected surface water system during high precipitation years; however, these conditions are not consistent throughout the year and are not assured in all years. The river can have a hydraulic connection with groundwater in the Banning Canyon aquifer when San Gorgonio River flows are adequate to saturate the vadose zone between the river and the groundwater table. The Banning Canyon has a shallow depth to bedrock, sloped bedrock, and is predominantly composed of highly permeable alluvial materials. These conditions generate rapid recharge rates of the San Gorgonio River and quick groundwater velocity. During wet periods when the San Gorgonio River flows downstream to the mouth of the canyon, the connection tapers off as the canyon spreads into an alluvial fan in the Cabazon Storage Unit, and remaining surface waters recharge the lower aquifer in the Cabazon Storage Unit. A depiction of all waterways, including ephemeral systems, are included in Figure 3-52 below.

&& With one known exception, wells in the Banning Canyon are less than 150 feet in depth and extract groundwater from the relatively shallow alluvial deposits. The water supply from groundwater wells in Banning Canyon is dependent on annual runoff owing to the limited capacity of the Banning Canyon storage units (Rewis, 2006).

","Page 3-73 / 3.2.6 and 3.2.7

&& Page 3-21 / 3.1.8

Figure 3-52
Figure 3-16
Figure 3-17","1. Is there a clear map of ISWs? somewhat - figure 3-52 shows the river systems with springs and possible springs. The figure is labaled as ""interconnected Surface Water Features"" but it is unclear if all rivers in map are ISW?
2. Was temporal variability used and described? Somewhat - there was no description of temporal data but the plan did describe the interconnection of the San Gorgonio River based on the type of precipitation year
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? Somewhat - no data was provided in ISW section. There was no description of using groundwater contours or stream gages to inform this assessment. There are two groundwater elevation contour maps in section 3.2.1, one from spring 1998 (figure 3-16) and the other of spring 2019 elevations (figure 3-17). Also, in section 3.1.8 it is states that wells in the Banning Canyon unit are less than 150 ft deep... but I am unsure if the plan even used these in ISW assessment. More detail is needed.

"
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Interconnected Surface Water Systems: San Gorgonio River is an interconnected surface water system during high precipitation years; however, these conditions are not consistent throughout the year and are not assured in all years. The river can have a hydraulic connection with groundwater in the Banning Canyon aquifer when San Gorgonio River flows are adequate to saturate the vadose zone between the river and the groundwater table. The Banning Canyon has a shallow depth to bedrock, sloped bedrock, and is predominantly composed of highly permeable alluvial materials. These conditions generate rapid recharge rates of the San Gorgonio River and quick groundwater velocity. During wet periods when the San Gorgonio River flows downstream to the mouth of the canyon, the connection tapers off as the canyon spreads into an alluvial fan in the Cabazon Storage Unit, and remaining surface waters recharge the lower aquifer in the Cabazon Storage Unit. A depiction of all waterways, including ephemeral systems, are included in Figure 3-52 below.

&& Groundwater and surface water appear to be seasonally connected in the Banning Canyon Storage Unit but groundwater in the valley floor portion of the Subbasin is too deep to be connected to surface water and it is too deep to support groundwater dependent ecosystems (GDEs). Subsidence and saline water intrusion are not issues in the SGP Subbasin.

&& Banning Canyon is the only area in the SGP Subbasin that is subject to SGMA with respect to interconnected surface water and has a history of depth to water occurring seasonally at less than 50-feet within the historic period (1998-2019). To ensure adequate coverage, this geologic storage unit was assigned three representative monitoring sites that are spatially distributed to assess conditions at the northern, center, and southern (outlet) portions of the Banning Canyon.

&& Data Gaps. There are several distinct gaps in groundwater levels apparent in the area of the eastern Banning/extreme western Cabazon Storage Units, in the Banning Bench Storage Unit, in several canyons in the northern portion of the Cabazon Storage Unit (Potrero, Hathaway and Millard Canyons), and in the northern portion of the Cabazon Storage Unit. The data gaps in the Cabazon Storage Unit partially reflect the lack of wells in the northern portion of the Storage Unit, where the aquifer is shallow as a result of its base being elevated above the main portion of the Cabazon Storage Unit. The Cabazon Storage Unit data gaps also reflect the lack of data from the MBMI lands, which account for about 37% of the SGP Subbasin acreage in total. More information on data gaps and the plan to address them are detailed in Chapter 5 – Monitoring Network

&& On the SGP Subbasin valley floor in the Cabazon and Banning Subbasins, there are limited interactions between surface water and groundwater, because of the significant depth to water, as explained in Section 3.1. Therefore, the assessment of sustainable management criteria related to interconnected surface water and associated GDEs is focused within the canyon zones of the Subbasin where interconnected surface water is present.","Page 3-73 / 3.2.7

&& page ES-5 / Chapter 3 / executive summary

&& Page 5-17 / 5.3.2","1. Are ISWs mapped in the basin? somehwat - map is unclear and does not label streams as ISW or gaining/losing
2. Is the mapping consistent with the assessment? somewhat - unsure what data the conclusion is based on, but the plan concludes that the San Gorgonio River is interconnected during ONLY high precipitation years. According to the monitoring network section, the only area that needs to be regulated for ISWs that is subject to SGMA is in the Banning Canyon area due to water levels. This is not made clear in the ISW section and there are data gaps in the groundwater measurments in the Cabazon area. Unsure if this area should be considered pISW or not. There is no depth to groundwater map, only groundwater elvation map."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"Interconnected Surface Water Systems: San Gorgonio River is an interconnected surface water system during high precipitation years; however, these conditions are not consistent throughout the year and are not assured in all years. The river can have a hydraulic connection with groundwater in the Banning Canyon aquifer when San Gorgonio River flows are adequate to saturate the vadose zone between the river and the groundwater table. The Banning Canyon has a shallow depth to bedrock, sloped bedrock, and is predominantly composed of highly permeable alluvial materials. These conditions generate rapid recharge rates of the San Gorgonio River and quick groundwater velocity. During wet periods when the San Gorgonio River flows downstream to the mouth of the canyon, the connection tapers off as the canyon spreads into an alluvial fan in the Cabazon Storage Unit, and remaining surface waters recharge the lower aquifer in the Cabazon Storage Unit. A depiction of all waterways, including ephemeral systems, are included in Figure 3-52 below.

&& With one known exception, wells in the Banning Canyon are less than 150 feet in depth and extract groundwater from the relatively shallow alluvial deposits. The water supply from groundwater wells in Banning Canyon is dependent on annual runoff owing to the limited capacity of the Banning Canyon storage units (Rewis, 2006).","Page 3-73 / 3.2.7

&& Page 3-21 / 3.1.8","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",No,,,"1. Were data gaps identified? no 
2. Were the data gaps identified in the ISW section? no"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,"1. Is there a map AND description of pISW? no, the plan does not describe or map pISWs. All surface water in the Banning Canyon area seems to be considered ISW, but the areas within the other units are not. In section 3.2.1, the plan states that there are data gaps in the groundwater monitoring in the Cabazon area. The plan does not consider the San Gorgonio River to be connected to groundater in this area, but there seems to be a lack of data."
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",No,,,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? no
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"GDEs are recognized as requiring sufficiently shallow groundwater to support groundwater dependent vegetation or hydric soil conditions. Therefore, depth to groundwater was the primary metric for identifying potential GDEs in the Subbasin. TNC’s GDE Pulse interactive mapping tool was used in conjunction with long-term groundwater level data, hydrogeologic cross-sections, and historic aerial imagery to analyze the potential for GDE presence. Figure 3-53 depicts the potential GDEs in the SGP Subbasin, and the areas in which there was sufficient evidence to determine that the groundwater conditions required by GDEs were not present, despite TNC’s identification of their presence via their GDE Pulse tool. It is important to acknowledge that there may be GDEs within the Potrero, Hathaway, and Millard Canyons; however, they are within the MBMI lands. MBMI lands are not subject to SGMA, and data are not generally available in those areas for full identification as GDEs. These areas have been identified as a data gap. To be conservative, these canyons are identified as potential GDE areas. Groundwater levels in the Banning Bench, Banning, and Cabazon Storage Units have a significant depth to groundwater, which exceed hundreds of feet deep over most of those Storage Units. In addition, there is no presence of perched aquifers, or the shallow impermeable layers that can create conditions for a perched aquifer within the Banning Bench, Banning, and Cabazon Storage Units. These groundwater levels cannot sustain Vegetative GDE or Wetland GDEs for any part of any water year. The significant depth to groundwater is consistently supported by the groundwater level data across the historic hydrologic period. Maps showing the groundwater surface elevation contours, including in the Banning Canyon are available in Figure 3-16, representing the start of the hydrologic base period (1998), and in Figure 3-17, representing the end of the hydrologic base period (2019).","Page 3-75-76/ 3.2.8

Figure 3-53 
Figure 3-54","1. Is there a map? yes, figure 3-53 and figure 3-54
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes- the plan used the GDE pulse tool to map GDEs, then refined the GDEs by comparing them to groundwater elevations from 1998 and 2019. The plan claims to have also used aerial imagery and cross section, but I don't see this."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Yes,"Groundwater levels in the Banning Bench, Banning, and Cabazon Storage Units have a significant depth to groundwater, which exceed hundreds of feet deep over most of those Storage Units. In addition, there is no presence of perched aquifers, or the shallow impermeable layers that can create conditions for a perched aquifer within the Banning Bench, Banning, and Cabazon Storage Units. These groundwater levels cannot sustain Vegetative GDE or Wetland GDEs for any part of any water year. The significant depth to groundwater is consistently supported by the groundwater level data across the historic hydrologic period. Maps showing the groundwater surface elevation contours, including in the Banning Canyon are available in Figure 3-16, representing the start of the hydrologic base period (1998), and in Figure 3-17, representing the end of the hydrologic base period (2019).

&& With one known exception, wells in the Banning Canyon are less than 150 feet in depth and extract groundwater from the relatively shallow alluvial deposits. The water supply from groundwater wells in Banning Canyon is dependent on annual runoff owing to the limited capacity of the Banning Canyon storage units (Rewis, 2006).","Page 3-75-76/ 3.2.8

&& Page 3-21 / 3.1.8","1. Is data from shallowest principal aquifer used? yes -  at least in the Banning Canyon area the wells are less than 150 feet deep 
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) yes - there is not a detialed description of the data in the GDE section, but the groundwater elevation maps are referenced
"
