Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,PLAN AREA,,DACs,1,"Does the GSP document how DAC stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No = no reference to DACs, no reference to stakeholder engagement during development 
somewhat=  no specific reference to DAC engagement but lists DAC as a stakeholder, provides stakeholder engagement details 
Yes= references DACs and how they were engaged specifically during development beyond informing DACs
","Disadvantaged Communit*, DAC, stakeholder, beneficial user",Somewhat,"Important consideration should be given with regard to encouraging community participation in disadvantaged communities (DACs) / severely disadvantaged communities (SDACs) and ensuring accessible and transparent meetings especially in those communities with limited access to digital resources. 

Disadvantaged Communities (DACs) in Tehama County Subbasins DAC and SDAC communities were identified based on data from DWR DAC Mapping too, 2018 Census tract (categorized as “economically distressed areas” Census blockgroup) for the Bowman, Red Bluff, Antelope, Los Molinos, and Corning Subbasins. -- Refer to the Plan Area chapters of the subbasins’ GSPs. 

Outreach Steps Phase I 1. Use DWR Disadvantaged Communities Mapping Tool or other geographic information system technology to help identify disadvantaged, severely disadvantaged and economically distressed communities within the Cosumnes subbasin. 2. GSAs share insights on engaging with members of these communities from past projects or efforts. Also consider the key outreach principles identified below. 3. Review catalog of existing outreach materials. Modify as necessary to fit the needs of each community. This may include translating select materials into one or more languages. Develop additional materials if advantageous. 4. Identify potential points of contacts / outreach partners for DAC engagement. See preliminary list of partners below. Conduct an initial, informal communication with organizational points of contact to clarify interest in engaging DAC communities on SGMA; request advice about appropriate avenues for outreach; and identify next steps.

&&

Key Outreach Partners/ Liaisons
The following lists potential partners for outreach to DACs:
♦ Rural Community Assistance Corporation
♦ Self Help Enterprises
♦ Leadership Council for Justice and Accountability
♦ Clean Water Action


&&

Information included in these plans and applicable studies completed in Tehama County regarding surface water, groundwater, land use, and monitoring has been included in the development of this GSP as necessary. Development and implementation of the GSP will continue to consider the interests of all beneficial uses and users of groundwater including agricultural users, municipal water users, domestic users, disadvantaged communities (Figure 2-11), groundwater dependent ecosystems (GDEs), and other stakeholders.

&&

Communication & Engagement Forum 
Public Meetings/Hearing Public meetings or hearings are formal opportunities for people to provide official comments on programs, plans and proposals. The District Board of Directors meetings and the Groundwater Commission meetings5 constitute regular public meetings that will be noticed and conducted in accordance with the Ralph M. Brown Act. SGMA requires that a public meeting be held prior to the adoption of a fee and that public hearings are held for the adoption of GSP elements and the final GSPs. There are also constitutional requirements for public hearings for some fee/rate options. Public meetings and hearings are an important forum for people to share viewpoints and concerns, but often occur at the end of a process, when only one option is under consideration. The GSA will hold required public meetings and hearings, but will also use less formal public workshops to solicit feedback and information early in the process. Stakeholder Briefings Groundwater Commission members will meet with and communicate regularly with organizations comprised of the stakeholder groups they represent. District staff will be available to assist with presenting any information upon request. Public Workshops Public educational workshops provide less formal opportunities for people to learn about groundwater, SGMA, and GSP elements. Workshops can be organized in a variety of ways, including open houses, “stations” where people can ask questions one-on-one, and traditional presentations with facilitated question and answer sessions. In order to solicit feedback from people who may not be comfortable speaking in public, workshops can include small group breakout discussions, comment cards and other techniques. Whatever format is used, workshops will be designed to maximize opportunities for public input. Public Notices Public notices, often required by law, aim to notify agencies and the public about activities that may affect the public. As outlined in this Communications and Engagement Plan, the GSA will sponsor a variety of opportunities for people to participate in the development and implementation of the GSPs, including workshops, public hearings, providing comments at District Board meetings and Groundwater 5 Visit www.tehamacountywater.ca.gov for meeting information. 7 Commission meetings and through written comments. And, the GSA will comply with public noticing requirements. Prior to adoption of or amendment(s) to GSPs, SGMA requires that GSA: • Provides notice to cities and counties within Plan area • Considers comments provided by the cities and counties • Accommodates requests for consultation received from the cities and counties within 30 days • No sooner than 90 days following public notice, holds public hearings In addition, when a GSA considers any fees to support the work of sustainability, the GSA will provide public notice and other engagement activities.

&&

2.1.5.2 Opportunity for Public Engagement 
Involvement of social, cultural, and economic elements and interested parties was encouraged through public meetings and workshops, public availability of SGMA, GSA, and GSP information, public comment opportunities, and collaboration with cities, districts, state and federal agencies, neighboring GSAs, and stakeholders in the Subbasin. SGMA, GSA, and GSP information was made available to the public through the Tehama County FCWCD website, public hearings, meetings, and workshops. The Groundwater section of the Tehama County Flood Control and Water Conservation District website (tehamacountywater.org) provides: Groundwater Commission Bylaws and general information, GSA formation documents including: notices of public hearings, resolutions, notices of intent, ordinances, letters of support, formation notifications, basin boundary modification documents, groundwater monitoring data, groundwater related resource materials, and information on the Tehama County Groundwater Commission. The website also includes meeting dates and links to agendas and meeting minutes for Groundwater Commission and Board of Directors meetings and Groundwater Sustainability presentations. Additionally, the public may register for the interested parties list, via the website or by contacting GSA staff, to receive information and notices concerning SGMA, GSP development, and the GSA. The list of GSA outreach events and current list of interested parties is included as Appendix 2-C. Active involvement of the public and stakeholders was encouraged in a variety of ways: • Public Meetings – Groundwater Commission and District Board of Directors meetings were open to the public and followed the requirements of the Brown Act. The public had opportunities to provide comments on programs, plans, and proposals at these meetings. • Public Hearings – Public hearings were held prior to the adoption of any fees, GSP elements, and the final GSP. • Public Workshops – These included all educational opportunities where the public could learn about SGMA, GSA, and GSP elements. These events were typically held as tailgates and webinars. • Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. • Stakeholder Briefings – Groundwater Commission members regularly communicated with and disseminated information to the stakeholder groups they represent. • Newsletters - Quarterly newsletters were provided to update the public and stakeholders on GSP development. A full list of meetings, public hearings, and workshops during which the public had the opportunity to be engaged is included in Table 2-7. Additionally, presentations were provided to stakeholder groups as listed in Appendix 2-C.","Appendix D, Page 25-27
2A-25 (Figure 2-11)
Appendix 2A, Page 6
2A-43","1. DAC's identified? (yes/no): YES, identified through a map using Figure 2-11
2. If yes, which level of engagment: Engagement=Inform, Involve, Consult, Involve
3. Evidence/strategies listed for level of engagement:

Figure 2-11 maps the economically distressed areas of the Red Bluff Subbasin, highlighting a large part of the subbasin. Although the GSP includes Appendix D, a DAC engagement guidance document for Tehama County, more information pertianing to the Red Bluff subbasin specifically is needed. The GSP mostly itentifies stakeholders and provides methods of engagement open to all identified stakeholders. "
Stakeholder,,,Tribes,1,"Does the GSP document how tribal stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No = no reference to Tribes , no reference of stakeholder engagement opportunities
Somewhat= No specific Tribe engagement described, lists Tribes as stakeholders, includes stakeholder engagement details
Yes = reference to Tribes in the Basin, documents targetted engagment opportunities for Tribal stakeholders beyond informing","Tribal, tribe, stakeholder, beneficial user",Somewhat,"Tribes in Tehama County There are two federally-recognized Native American Tribes in Tehama County, including: • Greenville Rancheria of Maidu Indians • Paskenta Band of Nomlaki Indians The Native American Heritage Commission (NAHC) identified eight Tribes in Tehama County and Glenn County that may have an interest in groundwater management in the Bowman, Red Bluff, Antelope, Los Molinos, and/or Corning Subbasins: • Estom Yumeka Maidu Tribe of the Enterprise Rancheria • Greenville Rancheria of Maidu Indians • Grindstone Rancheria of WintunWailaki • Mechoopda Indian Tribe • Paskenta Band of Nomlaki Indians• Redding Rancheria • Shasta Nation • Wintu Tribe of Northern California
&&


Table 2 Appendix 2A: Red Bluff: Greenville Rancheria : Inform, involve and consult with tribal government 

&&

Communication & Engagement Forum 
Public Meetings/Hearing Public meetings or hearings are formal opportunities for people to provide official comments on programs, plans and proposals. The District Board of Directors meetings and the Groundwater Commission meetings5 constitute regular public meetings that will be noticed and conducted in accordance with the Ralph M. Brown Act. SGMA requires that a public meeting be held prior to the adoption of a fee and that public hearings are held for the adoption of GSP elements and the final GSPs. There are also constitutional requirements for public hearings for some fee/rate options. Public meetings and hearings are an important forum for people to share viewpoints and concerns, but often occur at the end of a process, when only one option is under consideration. The GSA will hold required public meetings and hearings, but will also use less formal public workshops to solicit feedback and information early in the process. Stakeholder Briefings Groundwater Commission members will meet with and communicate regularly with organizations comprised of the stakeholder groups they represent. District staff will be available to assist with presenting any information upon request. Public Workshops Public educational workshops provide less formal opportunities for people to learn about groundwater, SGMA, and GSP elements. Workshops can be organized in a variety of ways, including open houses, “stations” where people can ask questions one-on-one, and traditional presentations with facilitated question and answer sessions. In order to solicit feedback from people who may not be comfortable speaking in public, workshops can include small group breakout discussions, comment cards and other techniques. Whatever format is used, workshops will be designed to maximize opportunities for public input. Public Notices Public notices, often required by law, aim to notify agencies and the public about activities that may affect the public. As outlined in this Communications and Engagement Plan, the GSA will sponsor a variety of opportunities for people to participate in the development and implementation of the GSPs, including workshops, public hearings, providing comments at District Board meetings and Groundwater 5 Visit www.tehamacountywater.ca.gov for meeting information. 7 Commission meetings and through written comments. And, the GSA will comply with public noticing requirements. Prior to adoption of or amendment(s) to GSPs, SGMA requires that GSA: • Provides notice to cities and counties within Plan area • Considers comments provided by the cities and counties • Accommodates requests for consultation received from the cities and counties within 30 days • No sooner than 90 days following public notice, holds public hearings In addition, when a GSA considers any fees to support the work of sustainability, the GSA will provide public notice and other engagement activities.

&&

The following are potential partners for Tehama County tribal SGMA outreach:
♦ SGMA Tribal Advisory Group (TAG): “The Tribal Advisory Group (TAG) includes tribal leadership, subject matter experts, and technical and non-technical members of local, academic, and tribal governments that are actively engaged in local groundwater management and will be key in local implementation of SGMA. TAG members will be responsible for distribution of information and resources to their respective tribes and organizations.”

&&

2.1.5.2 Opportunity for Public Engagement 
Involvement of social, cultural, and economic elements and interested parties was encouraged through public meetings and workshops, public availability of SGMA, GSA, and GSP information, public comment opportunities, and collaboration with cities, districts, state and federal agencies, neighboring GSAs, and stakeholders in the Subbasin. SGMA, GSA, and GSP information was made available to the public through the Tehama County FCWCD website, public hearings, meetings, and workshops. The Groundwater section of the Tehama County Flood Control and Water Conservation District website (tehamacountywater.org) provides: Groundwater Commission Bylaws and general information, GSA formation documents including: notices of public hearings, resolutions, notices of intent, ordinances, letters of support, formation notifications, basin boundary modification documents, groundwater monitoring data, groundwater related resource materials, and information on the Tehama County Groundwater Commission. The website also includes meeting dates and links to agendas and meeting minutes for Groundwater Commission and Board of Directors meetings and Groundwater Sustainability presentations. Additionally, the public may register for the interested parties list, via the website or by contacting GSA staff, to receive information and notices concerning SGMA, GSP development, and the GSA. The list of GSA outreach events and current list of interested parties is included as Appendix 2-C. Active involvement of the public and stakeholders was encouraged in a variety of ways: • Public Meetings – Groundwater Commission and District Board of Directors meetings were open to the public and followed the requirements of the Brown Act. The public had opportunities to provide comments on programs, plans, and proposals at these meetings. • Public Hearings – Public hearings were held prior to the adoption of any fees, GSP elements, and the final GSP. • Public Workshops – These included all educational opportunities where the public could learn about SGMA, GSA, and GSP elements. These events were typically held as tailgates and webinars. • Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. • Stakeholder Briefings – Groundwater Commission members regularly communicated with and disseminated information to the stakeholder groups they represent. • Newsletters - Quarterly newsletters were provided to update the public and stakeholders on GSP development. A full list of meetings, public hearings, and workshops during which the public had the opportunity to be engaged is included in Table 2-7. Additionally, presentations were provided to stakeholder groups as listed in Appendix 2-C.","Appendix C, Page 22
Appendix 2A, Page 6, 17
2A-43","1. Tribes identified? (yes/no): Yes, Greenville Rancheria Tribe is identified to be present within the basin.
2. If yes, which level of engagment: Engagement=Inform, Involve,
3. Evidence/strategies listed for level of engagement: 
The Greenville Rancheria Tribe has been identified as a stakeholder for the Red Bluff Subbasin. Although not mapped, the tribe is identified. The  GSP lists engagement opporutnities open to all stakeholder. The GSP references a Tribal Advisory Group that the subbasin has identified as a potential partner for Tribal representation but more information is needed about the role of the Tribal Advisory Group within the subbasin management decisions. "
Stakeholder,,,Ecosystems,1,"Does the GSP document how environmental stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No= does not identify environmental stakeholders or documents engagement opportunies for stakeholders
Somewhat= identifies environmental users as stakeholders but does not include targetted engagement opportunities for them. Only provides details on engagement opportunities for ALL stakeholders listed. 
Yes= identifies environmental users as stakeholders, includes targetted engagement opportunities for them beyond informing them","environment, stakeholder, environmental beneficial user",Somewhat,"Communication & Engagement Forum 
Public Meetings/Hearing Public meetings or hearings are formal opportunities for people to provide official comments on programs, plans and proposals. The District Board of Directors meetings and the Groundwater Commission meetings5 constitute regular public meetings that will be noticed and conducted in accordance with the Ralph M. Brown Act. SGMA requires that a public meeting be held prior to the adoption of a fee and that public hearings are held for the adoption of GSP elements and the final GSPs. There are also constitutional requirements for public hearings for some fee/rate options. Public meetings and hearings are an important forum for people to share viewpoints and concerns, but often occur at the end of a process, when only one option is under consideration. The GSA will hold required public meetings and hearings, but will also use less formal public workshops to solicit feedback and information early in the process. Stakeholder Briefings Groundwater Commission members will meet with and communicate regularly with organizations comprised of the stakeholder groups they represent. District staff will be available to assist with presenting any information upon request. Public Workshops Public educational workshops provide less formal opportunities for people to learn about groundwater, SGMA, and GSP elements. Workshops can be organized in a variety of ways, including open houses, “stations” where people can ask questions one-on-one, and traditional presentations with facilitated question and answer sessions. In order to solicit feedback from people who may not be comfortable speaking in public, workshops can include small group breakout discussions, comment cards and other techniques. Whatever format is used, workshops will be designed to maximize opportunities for public input. Public Notices Public notices, often required by law, aim to notify agencies and the public about activities that may affect the public. As outlined in this Communications and Engagement Plan, the GSA will sponsor a variety of opportunities for people to participate in the development and implementation of the GSPs, including workshops, public hearings, providing comments at District Board meetings and Groundwater 5 Visit www.tehamacountywater.ca.gov for meeting information. 7 Commission meetings and through written comments. And, the GSA will comply with public noticing requirements. Prior to adoption of or amendment(s) to GSPs, SGMA requires that GSA: • Provides notice to cities and counties within Plan area • Considers comments provided by the cities and counties • Accommodates requests for consultation received from the cities and counties within 30 days • No sooner than 90 days following public notice, holds public hearings In addition, when a GSA considers any fees to support the work of sustainability, the GSA will provide public notice and other engagement activities.
&&

- Audubon Society
• The Nature Conservancy
• California Department of Fish and Wildlife
• United State Fish and Wildlife Service
• United States Bureau of Reclamation
• United States Bureau of Land Management
• United States Forest Service
• Natural Resources Conservation Service
• DWR
• California State Parks
• Fire Safe Councils (Tehama Glenn FSC)
• California Department of Fish and Wildlife Interest in
Butler Slough, Eco Reserve, Thomes Creek Preserve 

Inform and involve to consider/ incorporate potential ecosystem impacts to GSP process
&&


2.1.5.2 Opportunity for Public Engagement 
Involvement of social, cultural, and economic elements and interested parties was encouraged through public meetings and workshops, public availability of SGMA, GSA, and GSP information, public comment opportunities, and collaboration with cities, districts, state and federal agencies, neighboring GSAs, and stakeholders in the Subbasin. SGMA, GSA, and GSP information was made available to the public through the Tehama County FCWCD website, public hearings, meetings, and workshops. The Groundwater section of the Tehama County Flood Control and Water Conservation District website (tehamacountywater.org) provides: Groundwater Commission Bylaws and general information, GSA formation documents including: notices of public hearings, resolutions, notices of intent, ordinances, letters of support, formation notifications, basin boundary modification documents, groundwater monitoring data, groundwater related resource materials, and information on the Tehama County Groundwater Commission. The website also includes meeting dates and links to agendas and meeting minutes for Groundwater Commission and Board of Directors meetings and Groundwater Sustainability presentations. Additionally, the public may register for the interested parties list, via the website or by contacting GSA staff, to receive information and notices concerning SGMA, GSP development, and the GSA. The list of GSA outreach events and current list of interested parties is included as Appendix 2-C. Active involvement of the public and stakeholders was encouraged in a variety of ways: • Public Meetings – Groundwater Commission and District Board of Directors meetings were open to the public and followed the requirements of the Brown Act. The public had opportunities to provide comments on programs, plans, and proposals at these meetings. • Public Hearings – Public hearings were held prior to the adoption of any fees, GSP elements, and the final GSP. • Public Workshops – These included all educational opportunities where the public could learn about SGMA, GSA, and GSP elements. These events were typically held as tailgates and webinars. • Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. • Stakeholder Briefings – Groundwater Commission members regularly communicated with and disseminated information to the stakeholder groups they represent. • Newsletters - Quarterly newsletters were provided to update the public and stakeholders on GSP development. A full list of meetings, public hearings, and workshops during which the public had the opportunity to be engaged is included in Table 2-7. Additionally, presentations were provided to stakeholder groups as listed in Appendix 2-C.

","Appendix 2A, Page 6
Table 2-6
2A-43","
1. Environmental Stakeholders identified? Yes, Table 2-6
2. Which level of engagment: Engagement=Inform, Consult, Involve
3. Evidence/strategies listed for level of engagement:
Several environmental stakeholders have been identified including government agencies and enviornmental organizations. The GSP mostly includes general stakeholder engagement open to all identified stakeholders. More specific information about environmental stakeholder engagement is needed. "
Stakeholder,,,DACs,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to DACs during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not document implementation outreach for stakeholders, does not identify DACs as stakeholders(when they are present)
Somewhat= Identifies DACs as stakeholders, outlines outreach to stakeholders (not DAC-specific)
Yes=Identifies DACs as stakeholders, includes DAC-specific outreach (beyond informing)","Disadvantaged Communit*, DAC, stakeholder, beneficial user",Somewhat,"To facilitate stakeholder involvement in the GSP development process and ensure interested parties could participate in the development of the GSP, a Communication and Engagement Plan (Appendix 2- A) was created to: • Enhance understanding and inform the public about water and groundwater resources in the District subbasins, the purpose and need for sustainable groundwater management, the benefits of sustainable groundwater management, and the need for GSPs. • Engage a diverse group of interested parties and stakeholders and promote informed feedback from stakeholders, the community, and groundwater-dependent users throughout the preparation and implementation process of the GSPs. • Coordinate communication and involvement between the subbasins and other local agencies, elected and appointed officials, and the general public. • Utilize the District Board of Directors and Groundwater Commission meetings to facilitate a public engagement process. • Employ a variety of outreach methods that make public participation accessible and that encourage broad participation. • Respond to public concerns and provide accurate and up-to-date information. • Manage communications and engagement in a manner that provides maximum value to the public and constitutes an efficient use of the GSA’s resources. In addition, the Tehama County FCWCD will coordinate with neighboring GSAs through GSP implementation as part of the Northern Sacramento Valley Inter-basin Coordination Report (Appendix 2- B).

&&

Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. 

&&

Public Outreach: The GSA will continue outreach to encourage public participation throughoutGSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings.","2A-37
2A-43
5-3","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for DACs?  ( yes/no) NO
3. What level of outreach engagement? 

The GSP mostly focuses on engagement and outreach during GSP development and includes language that shares these outreach methods will continue during implementation. "
Stakeholder,,,Tribes,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to tribes during GSP implementation? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not identify Tribes as stakeholder (when present or ackowledged within the basin), does not outline outreach methods
Somewhat= might/might not identify Tribes as stakeholder, or reference to Tribal members present in basin but have not Tribe-specific outreach outlined, only general stakeholder outreach 
Yes= Identifies Tribes as stakeholders, includes outreach specific for Tribal stakehodlers explicitly (beyond informing)","Tribal, tribe, stakeholder, beneficial user",Somewhat,"To facilitate stakeholder involvement in the GSP development process and ensure interested parties could participate in the development of the GSP, a Communication and Engagement Plan (Appendix 2- A) was created to: • Enhance understanding and inform the public about water and groundwater resources in the District subbasins, the purpose and need for sustainable groundwater management, the benefits of sustainable groundwater management, and the need for GSPs. • Engage a diverse group of interested parties and stakeholders and promote informed feedback from stakeholders, the community, and groundwater-dependent users throughout the preparation and implementation process of the GSPs. • Coordinate communication and involvement between the subbasins and other local agencies, elected and appointed officials, and the general public. • Utilize the District Board of Directors and Groundwater Commission meetings to facilitate a public engagement process. • Employ a variety of outreach methods that make public participation accessible and that encourage broad participation. • Respond to public concerns and provide accurate and up-to-date information. • Manage communications and engagement in a manner that provides maximum value to the public and constitutes an efficient use of the GSA’s resources. In addition, the Tehama County FCWCD will coordinate with neighboring GSAs through GSP implementation as part of the Northern Sacramento Valley Inter-basin Coordination Report (Appendix 2- B).

&&

Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. 

&&

Public Outreach: The GSA will continue outreach to encourage public participation throughoutGSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings.","2A-37
2A-43
5-3","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for Tribes?  (yes/no) NO
3. What level of outreach engagement? 

The GSP mostly focuses on engagement and outreach during GSP development and includes language that shares these outreach methods will continue during implementation. "
Stakeholder,,,Ecosystems,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to environmental stakeholders during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No=does not identify environmental users as stakeholders, does not outline outreach methods 
Somewhat=identifies environmental stakeholders, outlines only general stakeholder outreach, not specific to environmental stakeholders
Yes=Identifies environmental stakeholders, includes outreach material for env stakeholders specifically beyond informing","environment, stakeholder, environmental beneficial user",Somewhat,"To facilitate stakeholder involvement in the GSP development process and ensure interested parties could participate in the development of the GSP, a Communication and Engagement Plan (Appendix 2- A) was created to: • Enhance understanding and inform the public about water and groundwater resources in the District subbasins, the purpose and need for sustainable groundwater management, the benefits of sustainable groundwater management, and the need for GSPs. • Engage a diverse group of interested parties and stakeholders and promote informed feedback from stakeholders, the community, and groundwater-dependent users throughout the preparation and implementation process of the GSPs. • Coordinate communication and involvement between the subbasins and other local agencies, elected and appointed officials, and the general public. • Utilize the District Board of Directors and Groundwater Commission meetings to facilitate a public engagement process. • Employ a variety of outreach methods that make public participation accessible and that encourage broad participation. • Respond to public concerns and provide accurate and up-to-date information. • Manage communications and engagement in a manner that provides maximum value to the public and constitutes an efficient use of the GSA’s resources. In addition, the Tehama County FCWCD will coordinate with neighboring GSAs through GSP implementation as part of the Northern Sacramento Valley Inter-basin Coordination Report (Appendix 2- B).

&&

Public Notices – Notices were sent to the public prior to the initial development of the GSP and to inform the public of ways in which they could be involved in the GSP development and implementation process. 

&&

Public Outreach: The GSA will continue outreach to encourage public participation throughoutGSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings.","2A-37
2A-43
5-3","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for Environmental stakeholders?  (yes/no) NO
3. What level of outreach engagement? 

The GSP mostly focuses on engagement and outreach during GSP development and includes language that shares these outreach methods will continue during implementation. "
Stakeholder,,,All,2,Does the GSP include a Stakeholder Communication and Engagement Plan?,"No= does not include a C&E plan
Yes= includes specific section in GSP  dedicated to Stakeholder C&E
","Stakeholder community and engagement plan, beneficial user",Yes,"To facilitate stakeholder involvement in the GSP development process and ensure interested parties could participate in the development of the GSP, a Communication and Engagement Plan (Appendix 2- A)","2A-37
Appendix 2A",Title: Stakeholder Communications and Engagement Plan
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Somewhat,"Information included in these plans and applicable studies completed in Tehama County regarding surface water, groundwater, land use, and monitoring has been included in the development of this GSP as necessary. Development and implementation of the GSP will continue to consider the interests of all beneficial uses and users of groundwater including agricultural users, municipal water users, domestic users, disadvantaged communities (Figure 2-11), groundwater dependent ecosystems (GDEs), and other stakeholders.

&&

Human Right to Water: (Table 2-6)
- Private Well Owners
-Small Water Systems
-Disadvantaged Communities
-Proberta
-Gerber Las Flores Community Service District
-City of Tehama
City of Red Bluff
-Mira Monte Water Company
-Survrey Village Water Company
Golden Meadows Community Services District


&&

Disadvantaged Communities (DACs) in Tehama County Subbasins DAC and SDAC communities were identified based on data from DWR DAC Mapping too, 2018 Census tract (categorized as “economically distressed areas” Census blockgroup) for the Bowman, Red Bluff, Antelope, Los Molinos, and Corning Subbasins. -- Refer to the Plan Area chapters of the subbasins’ GSPs.","2A-25
Figure 2-11
Table 2-6 (Page 2A-40)

Appendix D: Page 25","1. Location on the map? (yes/no) Yes, Figure 2-11 includes a map of economically distressed areas within the Red Bluff Subbasin. 
2. Identified by name? (yes/no) No, Not specifically identified by name on the map or the GSP text. 
3. DAC places, tracks, or block data used in map?
GSP references to using tracts and block groups. "
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Somewhat,"Table 2 Appendix 2A: Red Bluff: Greenville Rancheria : Inform, involve and consult with tribal government 

&&

Tribes in Tehama County There are two federally-recognized Native American Tribes in Tehama County, including: • Greenville Rancheria of Maidu Indians • Paskenta Band of Nomlaki Indians The Native American Heritage Commission (NAHC) identified eight Tribes in Tehama County and Glenn County that may have an interest in groundwater management in the Bowman, Red Bluff, Antelope, Los Molinos, and/or Corning Subbasins: • Estom Yumeka Maidu Tribe of the Enterprise Rancheria • Greenville Rancheria of Maidu Indians • Grindstone Rancheria of WintunWailaki • Mechoopda Indian Tribe • Paskenta Band of Nomlaki Indians• Redding Rancheria • Shasta Nation • Wintu Tribe of Northern California","Apendix 2A, Table 2
Appendix C, Page 22","1. Tribal lands identified? (yes/no) Greenville Rancheria Tribe is identified as stakeholder within the basin. 
2. Tribal lands mapped? (yes/no) NO
"
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?

GSP does not document size the size of DAC population. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,Yes,"3.1.6 WCR Domestic Well Construction Information Of the 5,879 domestic well WCRs in the Tehama Subbasin, 5,860 included some information on perforated interval (top of bottom of perforations) or total depth. Only WCR records determined to have sufficiently reliable well construction information (i.e., lack of obviously conflicting information on the well construction) were included in the summary and analyses relating to domestic well construction in the County. In analyses using well perforations (screens), where data for bottom of perforations was not available, the reported total well depth was used. A total of 1,070 WCRs included top of screened interval information. Average total depths of WCRs in each section were calculated and are displayed in Figure 10. Additionally, to evaluate changes in well depths over time, scatterplots of completed depth over time in Antelope, Bowman, Los Molinos, and Red Bluff Subbasin were plotted in Figure 11a, Figure 11b, Figure 11c, and Figure 11d, respectively. Minimum installed depths appear to be increasing with time in all Subbasins, and depths are much more variable within Bowman and Red Bluff Subbasins.","Figure 10 (Average Domestic Well depth by section)
Appendix 2-E, PAge 7","1. Does the map include depth by location?
Figure 10, a seperate figure maps the domestic well depth by locaition. "
