Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,PLAN AREA,,DACs,1,"Does the GSP document how DAC stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No = no reference to DACs, no reference to stakeholder engagement during development 
somewhat=  no specific reference to DAC engagement but lists DAC as a stakeholder, provides stakeholder engagement details 
Yes= references DACs and how they were engaged specifically during development beyond informing DACs
","Disadvantaged Communit*, DAC, stakeholder, beneficial user",Somewhat,"Disadvantaged Communities • Yuba City • Meridian • Robbins • Live Oak

&&

4.1.2 Underrepresented Communities
Underrepresented Communities consist of Disadvantaged Communities (DACs), Severely Disadvantaged Communities (SDACs), Economically Distressed Areas (EDAs), Environmentally Disadvantaged Communities (EnvDACs), and/or Fringe Communities in the Sutter Subbasin. DACs, SDACs, and EDAs in the Sutter Subbasin are defined and mapped using American Community Survey data from the U.S. Census (consistent with DWR’s DAC and EDA mapping tools). EnvDACS and Fringe Communities in the Sutter Subbasin are defined based on CalEnviroScreen 3.0 Pollution Burden and Population. 

Communities defined as DACs and SDACs make up a large portion of the Sutter Subbasin, covering the entire southern portion of the Subbasin, and include the communities of Yuba City, Meridian, Robbins, and Live Oak (Figure 4-2). A significant portion of the geographic area of the Subbasin (67.8%) contains DACs and SDACs. Table 4-2 includes the proportion of DACs and SDACs in the Subbasin based on geographic area. 

&&

A significant portion of the geographic area of the Subbasin contains EDAs. In all, 63.8% of the geographic area within the Subbasin consists of areas considered to meet either EDA Criterion 2 or Criterion 3. Table 4-3 includes the proportion of EDAs in the Subbasin based on geographic area. 

4.1.2.3 Environmentally Disadvantaged Communities
As defined in DWR’s Sustainable Groundwater Management Program, an environmentally disadvantaged community (EnvDAC) is a census tract that scores in the top 25% of CalEnviroScreen version 3.0 scores, or a census tract that scores in the highest 5% of Pollution Burden scores but does not have an overall CalEnviroScreen score because of unreliable socioeconomic or health data. Figure 4-4 shows the results from the EnvDAC analysis performed for the Sutter Subbasin. Table 4-4 includes the proportion of EnvDACs in the Subbasin based on geographic area. 

&&

Public workshops were held approximately once per quarter during GSP development (five in total) to update interested residents and stakeholders about the GSP preparation process and included presentations on data, information, and analyses, as well as activities to solicit input and feedback from participants. Beyond these meetings, information regarding plan development, noticing, and public comments periods was distributed via the project website (http://suttersubbasin.org/), e-mail notices, social media postings, press releases, and mailings, and utility bill notifications (Figure ES-2). Supporting materials (online and hard copy) were prepared in English, Spanish, and Punjabi. 
Outreach efforts will continue throughout the implementation of this GSP and plan to include continuing SSGMCC meetings, regular updates at GSA board or city council meetings, maintenance of the project website, local outreach at public events, and distribution of a quarterly newsletter to interested parties.

&&

4.3.2 Public Engagement
Public outreach and engagement is an integral part of developing and implementing the GSP and consists primarily of open meetings of the SSGMCC, information and updates
to the project website, and public workshops held at important stages of the groundwater sustainability planning process to present key aspects of the GSP and to seek feedback on the proposed draft GSP chapters.
4.3.2.1 Public Workshops
Public workshops give residents and stakeholders of the Sutter Subbasin and adjoining subbasins the opportunity to learn about the condition and future of the Subbasin, participate in the GSP development process, understand what needs to be done to protect the quality and availability groundwater, and learn why maintaining a sustainable groundwater subbasin matters to the economy, environment, and quality of life of all communities in the Subbasin. The workshops also allow decision-makers to better consider the variety of beneficial uses and users of groundwater, as well as the diverse social, cultural, and economic elements of the population within the Sutter Subbasin. Public workshops were held approximately quarterly to update interested residents and stakeholders about the GSP development process. Due to the ongoing COVID-19 pandemic, and as authorized by the Governor’s Executive Order N-29-20, all meetings were held virtually. Public workshop noticing was distributed in English, Spanish and Punjabi, and was distributed via email blasts, postings on the Sutter Subbasin website and GSA websites, and through public platform postings (Facebook and Twitter). The workshops included presentations on data, information, and analyses completed for the planning process, as well as activities to solicit input and feedback from participants on plan direction; the content of these public workshops is summarized in Table 4-7. All interested residents, businesses, and public agencies were invited to join and provide input at the public workshops. All public workshops were recorded, and the workshop recordings were posted on the Sutter Subbasin website with closed captions in English, Spanish, and Punjabi.
4.3.2.2 Other Public Engagement Opportunities
Two online surveys were made available through the project website and used to solicit stakeholder feedback and input. The Stakeholder Engagement Survey was posted on the project website in advance of Workshop #1 and was open for four months. The Project and Management Action Survey was posted on the project website in advance of Workshop #2 on February 8, 2021 and was open and available for responses through Workshop #3 on June 15, 2021. Responses to the surveys were compiled and are attached herein as Appendix 4-E.
4.3.3 Outreach to Diverse Social, Cultural, and Economic Areas of the Population
As not all Sutter Subbasin residents have access to email and the internet, outreach methods included both online access and traditional means of hard copy information dissemination (e.g., utility bill inserts). Identified underrepresented communities were targeted with mailers. Copies of mailers and additional documentation distributed as part of the public review process are included in Appendix 4-F. Sutter County also has a substantial population that only speak Spanish or Punjabi; therefore, supporting materials (online and hard copy) were prepared in both languages in addition to English. As noted above, workshops were recorded and dubbed via closed captioning in English, Spanish, and Punjabi. Additional translation services were offered to GSAs, including direct translation at public workshops.","Table 4-1 (Page 4-2)
4-6 to 4-10
ES-3","1. DAC's identified? (yes/no): YES, The GSP has identified Yuba City, Meridian, Robbins and Live Oak as DACs. 
2. If yes, which level of engagment: Engagement=Inform, Consult
3. Evidence/strategies listed for level of engagement:

DACs have been identified as stakeholders, the GSP has included opportunities of engagement open to all stakeholders. "
Stakeholder,,,Tribes,1,"Does the GSP document how tribal stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No = no reference to Tribes , no reference of stakeholder engagement opportunities
Somewhat= No specific Tribe engagement described, lists Tribes as stakeholders, includes stakeholder engagement details
Yes = reference to Tribes in the Basin, documents targetted engagment opportunities for Tribal stakeholders beyond informing","Tribal, tribe, stakeholder, beneficial user",Somewhat,"""California Native American Tribes
• Estom Yumeka Maidu Tribe of the Enterprise Rancheria
• Mooretown Rancheria of Maidu Indians
• Shingle Springs Band of Miwok Indians
• Pakan’yani Maidu of Strawberry Valley Rancheria
• United Auburn Indian Community of the Auburn Rancheria
• Yocha Dehe Wintun Nation 

&&
There are no federal- or state-recognized tribal communities in the Sutter Subbasin; however, the following tribes have been identified as possibly having a cultural and traditional affiliation within the County:
• Estom Yumeka Maidu Tribe of the Enterprise Rancheria
• Mooretown Rancheria of Maidu Indians
• United Auburn Indian Community of the Auburn Rancheria
• Yocha Dehe Wintun Nation
• Shingle Springs Band of Miwok Indians
• Pakan'yani Maidu of Strawberry Valley Rancheria ""

&&


4.3.2 Public Engagement
Public outreach and engagement is an integral part of developing and implementing the GSP and consists primarily of open meetings of the SSGMCC, information and updates
to the project website, and public workshops held at important stages of the groundwater sustainability planning process to present key aspects of the GSP and to seek feedback on the proposed draft GSP chapters.
4.3.2.1 Public Workshops
Public workshops give residents and stakeholders of the Sutter Subbasin and adjoining subbasins the opportunity to learn about the condition and future of the Subbasin, participate in the GSP development process, understand what needs to be done to protect the quality and availability groundwater, and learn why maintaining a sustainable groundwater subbasin matters to the economy, environment, and quality of life of all communities in the Subbasin. The workshops also allow decision-makers to better consider the variety of beneficial uses and users of groundwater, as well as the diverse social, cultural, and economic elements of the population within the Sutter Subbasin. Public workshops were held approximately quarterly to update interested residents and stakeholders about the GSP development process. Due to the ongoing COVID-19 pandemic, and as authorized by the Governor’s Executive Order N-29-20, all meetings were held virtually. Public workshop noticing was distributed in English, Spanish and Punjabi, and was distributed via email blasts, postings on the Sutter Subbasin website and GSA websites, and through public platform postings (Facebook and Twitter). The workshops included presentations on data, information, and analyses completed for the planning process, as well as activities to solicit input and feedback from participants on plan direction; the content of these public workshops is summarized in Table 4-7. All interested residents, businesses, and public agencies were invited to join and provide input at the public workshops. All public workshops were recorded, and the workshop recordings were posted on the Sutter Subbasin website with closed captions in English, Spanish, and Punjabi.
4.3.2.2 Other Public Engagement Opportunities
Two online surveys were made available through the project website and used to solicit stakeholder feedback and input. The Stakeholder Engagement Survey was posted on the project website in advance of Workshop #1 and was open for four months. The Project and Management Action Survey was posted on the project website in advance of Workshop #2 on February 8, 2021 and was open and available for responses through Workshop #3 on June 15, 2021. Responses to the surveys were compiled and are attached herein as Appendix 4-E.
4.3.3 Outreach to Diverse Social, Cultural, and Economic Areas of the Population
As not all Sutter Subbasin residents have access to email and the internet, outreach methods included both online access and traditional means of hard copy information dissemination (e.g., utility bill inserts). Identified underrepresented communities were targeted with mailers. Copies of mailers and additional documentation distributed as part of the public review process are included in Appendix 4-F. Sutter County also has a substantial population that only speak Spanish or Punjabi; therefore, supporting materials (online and hard copy) were prepared in both languages in addition to English. As noted above, workshops were recorded and dubbed via closed captioning in English, Spanish, and Punjabi. Additional translation services were offered to GSAs, including direct translation at public workshops.","Table 4-1 (Page 4-3)
Page 2-9
4-19 to 4-21
","1. Tribes identified? (yes/no): Identified only as a cultural and traditional affiliation with the County. 
2. If yes, which level of engagment:
3. Evidence/strategies listed for level of engagement:

The GSP has stated there are no federally recognized Tribes within the Sutter Subbasin but there are several Tribes that have cultural and traditional affiliations with the County and were listed as stakeholders for the Sutter Subbasin GSP. The GSP focuses on sharig engagement opportunities open to all stakeholders. "
Stakeholder,,,Ecosystems,1,"Does the GSP document how environmental stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No= does not identify environmental stakeholders or documents engagement opportunies for stakeholders
Somewhat= identifies environmental users as stakeholders but does not include targetted engagement opportunities for them. Only provides details on engagement opportunities for ALL stakeholders listed. 
Yes= identifies environmental users as stakeholders, includes targetted engagement opportunities for them beyond informing them","environment, stakeholder, environmental beneficial user",Somewhat,"Environmental Users of Groundwater
• American Rivers
• The Audubon Society
• The Nature Conservancy
• South Yuba River Citizens League 

&&

Environmental Interests and Organizations
• American Rivers
• Union of Concerned Scientists
• Audubon California
• Sierra Club
• Sutter Buttes Regional Land Trust
• The Nature Conservancy
• Sacramento Valley Quality Coalition
• California Rice Commission

&&

4.3.2 Public Engagement
Public outreach and engagement is an integral part of developing and implementing the GSP and consists primarily of open meetings of the SSGMCC, information and updates
to the project website, and public workshops held at important stages of the groundwater sustainability planning process to present key aspects of the GSP and to seek feedback on the proposed draft GSP chapters.
4.3.2.1 Public Workshops
Public workshops give residents and stakeholders of the Sutter Subbasin and adjoining subbasins the opportunity to learn about the condition and future of the Subbasin, participate in the GSP development process, understand what needs to be done to protect the quality and availability groundwater, and learn why maintaining a sustainable groundwater subbasin matters to the economy, environment, and quality of life of all communities in the Subbasin. The workshops also allow decision-makers to better consider the variety of beneficial uses and users of groundwater, as well as the diverse social, cultural, and economic elements of the population within the Sutter Subbasin. Public workshops were held approximately quarterly to update interested residents and stakeholders about the GSP development process. Due to the ongoing COVID-19 pandemic, and as authorized by the Governor’s Executive Order N-29-20, all meetings were held virtually. Public workshop noticing was distributed in English, Spanish and Punjabi, and was distributed via email blasts, postings on the Sutter Subbasin website and GSA websites, and through public platform postings (Facebook and Twitter). The workshops included presentations on data, information, and analyses completed for the planning process, as well as activities to solicit input and feedback from participants on plan direction; the content of these public workshops is summarized in Table 4-7. All interested residents, businesses, and public agencies were invited to join and provide input at the public workshops. All public workshops were recorded, and the workshop recordings were posted on the Sutter Subbasin website with closed captions in English, Spanish, and Punjabi.
4.3.2.2 Other Public Engagement Opportunities
Two online surveys were made available through the project website and used to solicit stakeholder feedback and input. The Stakeholder Engagement Survey was posted on the project website in advance of Workshop #1 and was open for four months. The Project and Management Action Survey was posted on the project website in advance of Workshop #2 on February 8, 2021 and was open and available for responses through Workshop #3 on June 15, 2021. Responses to the surveys were compiled and are attached herein as Appendix 4-E.
4.3.3 Outreach to Diverse Social, Cultural, and Economic Areas of the Population
As not all Sutter Subbasin residents have access to email and the internet, outreach methods included both online access and traditional means of hard copy information dissemination (e.g., utility bill inserts). Identified underrepresented communities were targeted with mailers. Copies of mailers and additional documentation distributed as part of the public review process are included in Appendix 4-F. Sutter County also has a substantial population that only speak Spanish or Punjabi; therefore, supporting materials (online and hard copy) were prepared in both languages in addition to English. As noted above, workshops were recorded and dubbed via closed captioning in English, Spanish, and Punjabi. Additional translation services were offered to GSAs, including direct translation at public workshops.","Table 4-1(Page 4-3)
4-19 to 4-21","
1. Environmental Stakeholders identified? YES
2. Which level of engagment: Inform, Involve
3. Evidence/strategies listed for level of engagement:
Several environmental groundwater users and stakehodlers were identified as environmental stakeholders within the subbasin. No targetted engagement is documented, instead provides general stakeholder opporutnities open to all identified stakeholders. "
Stakeholder,,,DACs,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to DACs during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not document implementation outreach for stakeholders, does not identify DACs as stakeholders(when they are present)
Somewhat= Identifies DACs as stakeholders, outlines outreach to stakeholders (not DAC-specific)
Yes=Identifies DACs as stakeholders, includes DAC-specific outreach (beyond informing)","Disadvantaged Communit*, DAC, stakeholder, beneficial user",Somewhat,"Public workshops were held approximately once per quarter during GSP development (five in total) to update interested residents and stakeholders about the GSP preparation process and included presentations on data, information, and analyses, as well as activities to solicit input and feedback from participants. Beyond these meetings, information regarding plan development, noticing, and public comments periods was distributed via the project website (http://suttersubbasin.org/), e-mail notices, social media postings, press releases, and mailings, and utility bill notifications (Figure ES-2). Supporting materials (online and hard copy) were prepared in English, Spanish, and Punjabi. Outreach efforts will continue throughout the implementation of this GSP and plan to include continuing SSGMCC meetings, regular updates at GSA board or city council meetings, maintenance of the project website, local outreach at public events, and distribution of a quarterly newsletter to interested parties.

&&

8.4 Public Outreach
During GSP development, the GSAs used multiple forms of outreach to communicate SGMA-related information and solicit input. The GSAs intend to continue public outreach and provide opportunities for engagement during GSP implementation, as described in Chapter 4. To continue to keep stakeholders informed about coordination and implementation efforts following GSP adoption, the GSAs will conduct the following outreach efforts during GSP implementation: • Continuing to hold regular SSGMCC meetings during the GSP implementation phase. SSGMCC meetings between the GSAs and Funding Partners are assumed to occur monthly during GSP implementation, with other oversight and administrative activities occurring as needed and on an ongoing basis. The GSAs may also choose to establish a new advisory committee to hold standing outreach meetings specific to GSP implementation. • Providing regular updates at GSA Board or City Council meetings through a standing SGMA agenda item. • Maintaining the Sutter Subbasin GSP website and keeping it up to date with a regular posting of information. • Performing local outreach at public meetings and events. • Producing and distributing a quarterly newsletter to update interested parties on ongoing basin activities, such as on projects or studies. Costs to support outreach are estimated to range from $105,000 to $185,000 annually.","ES-3
8-17","1. Documents outreach plans to stakeholders? (yes/no) YES, mostly focuses on continuing outreach methods used during GSP development. 
2. List specific outreach methods for DACs?  ( yes/no) NO
3. What level of outreach engagement? "
Stakeholder,,,Tribes,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to tribes during GSP implementation? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not identify Tribes as stakeholder (when present or ackowledged within the basin), does not outline outreach methods
Somewhat= might/might not identify Tribes as stakeholder, or reference to Tribal members present in basin but have not Tribe-specific outreach outlined, only general stakeholder outreach 
Yes= Identifies Tribes as stakeholders, includes outreach specific for Tribal stakehodlers explicitly (beyond informing)","Tribal, tribe, stakeholder, beneficial user",Somewhat,"Public workshops were held approximately once per quarter during GSP development (five in total) to update interested residents and stakeholders about the GSP preparation process and included presentations on data, information, and analyses, as well as activities to solicit input and feedback from participants. Beyond these meetings, information regarding plan development, noticing, and public comments periods was distributed via the project website (http://suttersubbasin.org/), e-mail notices, social media postings, press releases, and mailings, and utility bill notifications (Figure ES-2). Supporting materials (online and hard copy) were prepared in English, Spanish, and Punjabi. Outreach efforts will continue throughout the implementation of this GSP and plan to include continuing SSGMCC meetings, regular updates at GSA board or city council meetings, maintenance of the project website, local outreach at public events, and distribution of a quarterly newsletter to interested parties.

&&

8.4 Public Outreach
During GSP development, the GSAs used multiple forms of outreach to communicate SGMA-related information and solicit input. The GSAs intend to continue public outreach and provide opportunities for engagement during GSP implementation, as described in Chapter 4. To continue to keep stakeholders informed about coordination and implementation efforts following GSP adoption, the GSAs will conduct the following outreach efforts during GSP implementation: • Continuing to hold regular SSGMCC meetings during the GSP implementation phase. SSGMCC meetings between the GSAs and Funding Partners are assumed to occur monthly during GSP implementation, with other oversight and administrative activities occurring as needed and on an ongoing basis. The GSAs may also choose to establish a new advisory committee to hold standing outreach meetings specific to GSP implementation. • Providing regular updates at GSA Board or City Council meetings through a standing SGMA agenda item. • Maintaining the Sutter Subbasin GSP website and keeping it up to date with a regular posting of information. • Performing local outreach at public meetings and events. • Producing and distributing a quarterly newsletter to update interested parties on ongoing basin activities, such as on projects or studies. Costs to support outreach are estimated to range from $105,000 to $185,000 annually.","ES-3
8-17","1. Documents outreach plans to stakeholders? (yes/no) YES, mostly focuses on continuing outreach methods used during GSP development. 
2. List specific outreach methods for Tribes?  (yes/no) NO
3. What level of outreach engagement? "
Stakeholder,,,Ecosystems,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to environmental stakeholders during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No=does not identify environmental users as stakeholders, does not outline outreach methods 
Somewhat=identifies environmental stakeholders, outlines only general stakeholder outreach, not specific to environmental stakeholders
Yes=Identifies environmental stakeholders, includes outreach material for env stakeholders specifically beyond informing","environment, stakeholder, environmental beneficial user",Somewhat,"Public workshops were held approximately once per quarter during GSP development (five in total) to update interested residents and stakeholders about the GSP preparation process and included presentations on data, information, and analyses, as well as activities to solicit input and feedback from participants. Beyond these meetings, information regarding plan development, noticing, and public comments periods was distributed via the project website (http://suttersubbasin.org/), e-mail notices, social media postings, press releases, and mailings, and utility bill notifications (Figure ES-2). Supporting materials (online and hard copy) were prepared in English, Spanish, and Punjabi. Outreach efforts will continue throughout the implementation of this GSP and plan to include continuing SSGMCC meetings, regular updates at GSA board or city council meetings, maintenance of the project website, local outreach at public events, and distribution of a quarterly newsletter to interested parties.

&&

8.4 Public Outreach
During GSP development, the GSAs used multiple forms of outreach to communicate SGMA-related information and solicit input. The GSAs intend to continue public outreach and provide opportunities for engagement during GSP implementation, as described in Chapter 4. To continue to keep stakeholders informed about coordination and implementation efforts following GSP adoption, the GSAs will conduct the following outreach efforts during GSP implementation: • Continuing to hold regular SSGMCC meetings during the GSP implementation phase. SSGMCC meetings between the GSAs and Funding Partners are assumed to occur monthly during GSP implementation, with other oversight and administrative activities occurring as needed and on an ongoing basis. The GSAs may also choose to establish a new advisory committee to hold standing outreach meetings specific to GSP implementation. • Providing regular updates at GSA Board or City Council meetings through a standing SGMA agenda item. • Maintaining the Sutter Subbasin GSP website and keeping it up to date with a regular posting of information. • Performing local outreach at public meetings and events. • Producing and distributing a quarterly newsletter to update interested parties on ongoing basin activities, such as on projects or studies. Costs to support outreach are estimated to range from $105,000 to $185,000 annually.","ES-3
8-17","1. Documents outreach plans to stakeholders? (yes/no) YES, mostly focuses on continuing outreach methods used during GSP development. 
2. List specific outreach methods for Environmental stakeholders?  (yes/no)
3. What level of outreach engagement? NO"
Stakeholder,,,All,2,Does the GSP include a Stakeholder Communication and Engagement Plan?,"No= does not include a C&E plan
Yes= includes specific section in GSP  dedicated to Stakeholder C&E
","Stakeholder community and engagement plan, beneficial user",Yes,"4. OUTREACH AND COMMUNICATION
This chapter includes information pursuant to Article 5. Plan Contents, Subarticle 1. Administrative Information, §354.10 (Notice and Communication), as required by the Groundwater Sustainability Plan (GSP) Emergency Regulations. 

The outreach strategies and communication methods presented in this chapter were developed to support the preparation and implementation of a well-informed GSP
through effective communication with stakeholders during the GSP development. The desired outcome was, and continues to be, to consider the interests of all beneficial uses and users of groundwater in addition to the diverse social, cultural, and economic elements of the population within the Sutter Subbasin. This includes stakeholder input and coordination with adjacent subbasins.",Chapter 4,"Chapter 4 is the ""Outreach and Communication"" Chapter"
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Yes,"Disadvantaged Communities • Yuba City • Meridian • Robbins • Live Oak

&&

4.1.2 Underrepresented Communities
Underrepresented Communities consist of Disadvantaged Communities (DACs), Severely Disadvantaged Communities (SDACs), Economically Distressed Areas (EDAs), Environmentally Disadvantaged Communities (EnvDACs), and/or Fringe Communities in the Sutter Subbasin. DACs, SDACs, and EDAs in the Sutter Subbasin are defined and mapped using American Community Survey data from the U.S. Census (consistent with DWR’s DAC and EDA mapping tools). EnvDACS and Fringe Communities in the Sutter Subbasin are defined based on CalEnviroScreen 3.0 Pollution Burden and Population. 

Communities defined as DACs and SDACs make up a large portion of the Sutter Subbasin, covering the entire southern portion of the Subbasin, and include the communities of Yuba City, Meridian, Robbins, and Live Oak (Figure 4-2). A significant portion of the geographic area of the Subbasin (67.8%) contains DACs and SDACs. Table 4-2 includes the proportion of DACs and SDACs in the Subbasin based on geographic area. 

&&

A significant portion of the geographic area of the Subbasin contains EDAs. In all, 63.8% of the geographic area within the Subbasin consists of areas considered to meet either EDA Criterion 2 or Criterion 3. Table 4-3 includes the proportion of EDAs in the Subbasin based on geographic area. 

4.1.2.3 Environmentally Disadvantaged Communities
As defined in DWR’s Sustainable Groundwater Management Program, an environmentally disadvantaged community (EnvDAC) is a census tract that scores in the top 25% of CalEnviroScreen version 3.0 scores, or a census tract that scores in the highest 5% of Pollution Burden scores but does not have an overall CalEnviroScreen score because of unreliable socioeconomic or health data. Figure 4-4 shows the results from the EnvDAC analysis performed for the Sutter Subbasin. Table 4-4 includes the proportion of EnvDACs in the Subbasin based on geographic area. ","Table 4-1 (Page 4-3)
Figure 4-2 
Table 4-2
Table 4-3, Page 4-8, Figure 4-3
Page 4-10, Table 4-4, Figure4-4","1. Location on the map? (yes/no) YES
2. Identified by name? (yes/no) YES
3. DAC places, tracks, or block data used in map?
Data blocks, tracts and places used. "
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Somewhat,"California Native American Tribes
• Estom Yumeka Maidu Tribe of the Enterprise Rancheria
• Mooretown Rancheria of Maidu Indians
• Shingle Springs Band of Miwok Indians
• Pakan’yani Maidu of Strawberry Valley Rancheria
• United Auburn Indian Community of the Auburn Rancheria
• Yocha Dehe Wintun Nation 

&&
There are no federal- or state-recognized tribal communities in the Sutter Subbasin; however, the following tribes have been identified as possibly having a cultural and traditional affiliation within the County:
• Estom Yumeka Maidu Tribe of the Enterprise Rancheria
• Mooretown Rancheria of Maidu Indians
• United Auburn Indian Community of the Auburn Rancheria
• Yocha Dehe Wintun Nation
• Shingle Springs Band of Miwok Indians
• Pakan'yani Maidu of Strawberry Valley Rancheria ","Table 4-1 (Page 4-3)
Page 2-9","1. Tribal lands identified? (yes/no) YES
2. Tribal lands mapped? (yes/no) NO
"
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",Yes,Table 2-3 provides the projected growth areas and population as contained within the Sutter County General Plan (2011).,"Table 2-3, Page 2-54","1. Does the GSP document the size of the population for each DAC?
GSP documents size of population for three cities including Live Oak, Yuba City, Balance of County. Yuba City and Live Oak are identified as DACs. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,No,,,"1. Does the map include depth by location?
Map does not include depth by location."
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Yes,"Figure 2-9 show the density per square mile (PLSS Section) of domestic, production, and public wells in the Sutter Subbasin as identified by the California Department of Water Resources’ (DWR) Well Completion Report Map Application. Domestic wells are defined as individual domestic wells which supply water for the domestic needs of an individual residence or system of four or less service connections (DWR, 1981). Within the Sutter Subbasin, there are an estimated total of 2,482 domestic wells, where the majority of PLSS Sections contain five or fewer domestic wells (195 out of 283 PLSS Sections with five or fewer domestic wells) (Figure 2-9). One PLSS section, southeast of the Sutter Buttes, is estimated to contain 225 domestic wells.","2-12
Figure 2-9 (Page 2-15)","1. How are domestic wells mapped (density/point/none)?
Density Map"
