Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Somewhat,"Information included in these plans and applicable studies completed in Tehama County regarding surface water, groundwater, land use, and monitoring has been included in the development of this GSP as necessary. Development and implementation of the GSP will continue to consider the interests of all beneficial uses and users of groundwater including agricultural users, municipal water users, domestic users, disadvantaged communities (Figure 2-11), groundwater dependent ecosystems (GDEs), and other stakeholders.

&&
Human Right to Water 
• Disadvantaged communities
• Small water systems
• Environmental justice groups/communitybased organizations 
• Domestic well owners •
 Los Molinos Vina
• Antelope Creek MHP
• Los Molinos CSD
• Woodson Bridge
• Del Oro Water Co.
Inform and involve to provide safe and secure groundwater supplies to all communities reliant on groundwater 

&&

Disadvantaged Communities (DACs) in Tehama County Subbasins
DAC and SDAC communities were identified based on data from DWR DAC Mapping too, 2018 Census tract (categorized as “economically distressed areas” Census blockgroup) for the Bowman, Red Bluff, Antelope, Los Molinos, and Corning Subbasins. -- Refer to the Plan Area chapters of the subbasins’ GSPs.","2A-25
Figure 2-11
Appendix D","1. Location on the map? (yes/no) YES, Identified on the map as economically distressed areas. 
2. Identified by name? (yes/no) NO
3. DAC places, tracks, or block data used in map?

GSP text references the use of block groups and tracts."
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Not Applicable,,,"1. Tribal lands identified? (yes/no)
2. Tribal lands mapped? (yes/no)
"
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?
GSP does not document DAC poulation size. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,Yes,,"Figure 10, Page 112 of 176 of Appendix 2A-2I","1. Does the map include depth by location?
Figure 10, a seperate figure maps the average domestic well depth by location."
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Yes,"Well density maps were prepared to illustrate the distribution of these wells (Figures 2-6, 2-7, and 2-8). The well distribution may not reflect the total number of existing or active wells in the Subbasin. The highest concentration of domestic wells is centered Los Molinos, production wells are generally scattered throughout the Subbasin, and there are few public supply wells located in the Subbasin.","Figure 2-6
2A-9","1. How are domestic wells mapped (density/point/none)?
Density Map"
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"Groundwater Quality
The evaluation of groundwater quality in the Subbasin included a literature review (e.g., Bennett et al., 2011; DWR, 2009; DWR, 2020; SWRCB, 2009 and Tehama County FCWCD, 2012) and evaluation of groundwater quality data collected from SWRCB Geotracker and Geotracker GAMA databases. Widespread presence of contaminants at undesirable levels is not a groundwater quality concern in the Subbasin at present. Previous studies documented occurrences of chemicals in groundwater samples at concentrations above the primary or secondary maximum contaminant levels. Also, occurrence of synthetic organic compounds and volatile organic compounds associated with industrial products and pesticides at concentrations higher than their Maximum Contaminant Levels (MCL) have been reported in the Subbasins. These contaminants are listed in Chapter 2.1. Currently all groundwater clean-up sites (including leaking underground storage tanks) within the Subbasin are closed or inactive. The following discussion focuses on total dissolved solid (TDS), nitrate, arsenic, and coliform bacteria concentrations in groundwater.
Total Dissolved Solid (TDS)
The occurrence of Total Dissolved Solids (TDS) at undesirable concentrations is not a concern at present. A total of 315 groundwater samples were tested for TDS since 1958, and results of only one sample exceeded the Secondary Maximum Contaminant Level of 500 mg/L (a concentration of 530 mg/L in 1995). The maximum TDS results collected from 163 of 167 tested wells (37 Upper Aquifer wells, eight Lower Aquifer wells and 122 composite or construction details unknown wells) are less than 400 mg/L (Figure 2-56).
Nitrate
The occurrence of nitrate at undesirable concentrations is not a concern in the Subbasin, because nitrate (nitrate, expressed as nitrogen) concentrations of all 644 samples tested since 1956 were below the Maximum Contaminant Level (MCL) of 10 mg/L. Only seven of 177 sampled wells resulted in test results above 7 mg/L (Figure 2-57). The highest historical nitrate concentration in the Subbasin, 9.61 mg/L, was from a sample collected from a municipal well near the Town of Los Molinos (well 5201068-001) in 2017. All test results from all other wells are less than 7 mg/L. Nitrate concentration timeseries graphs and location maps of two municipal wells that have long-term data (well 5201068-001 and 5200653-001) are in Appendix 2-G. Potential sources of nitrate in the Subbasin include sewage disposal systems and fertilizer used in agriculture.
Arsenic
The occurrence of arsenic at concentrations exceeding the MCL of 10 micrograms per liter (μg/L) is a groundwater quality concern in some areas in the Subbasin. Results of 47% of samples tested since 1959 (189 of 404 tested samples) exceeded the MCL. Results exceeding the MCL at least once are associated with 26% of tested wells in the Subbasin (35 of 134 tested wells since 1959). The highest historical arsenic concentration in the Subbasin, 28 μg/L, was from a sample collected from a municipal well near the Town of Los Molinos (well 5200550-001) in 2015. Most wells with above-MCL test results are in areas around the Town of Los Molinos (west of State Highway 99E and south of Mill Creek; Figure 2-58). Sufficient data are not available to evaluate variability of arsenic concentration with depth, and timeseries data do not show an identifiable temporal trend at any well (Appendix 2-G).&&&
2.1.3.7 Migration of Contaminated Groundwater
Potential groundwater contaminants identified in the AB3030 GMP include saline water, pesticides, nitrate from sewage systems, and fertilizer practices, organic compounds from industrial activities, and naturally occurring elements in underlying soil and rock formations. As described in the AB3030 GWMP, contaminants have the potential to enter the groundwater system as result of lateral or vertical migration through abandoned wells, wells with long screens, and unsealed or improperly sealed wells. These wells can be active or abandoned wells, water supply wells, and associated test holes. Water quality results for non-drinking water wells in the Subbasin associated with regulated sites have exhibited DDW primary drinking water MCL exceedances for arsenic, nitrate, synthetic organic compounds such as 1,2,3-TCP, Heptachlor, Dibromochloropropane, Heptachlor Epoxide, and Dinoseb, and vinyl chloride which is a volatile organic compounds. Secondary MCL exceedances have occurred for manganese and iron in wells in the Subbasin. Regulation and oversight for contaminants is provided by CalGEM, SWRCB, the Tehama County Environmental Health Department, the Tehama County Department of Agriculture, and other federal, state, and regional agencies. Identified sources of control for upward migration of contaminants include enforcement of well construction policies, extraction reduction, artificial recharge, and coordination with regulatory agencies. Identified sources of control for downward seepage of sewage, agricultural, or industrial contaminants include coordination with land use planning agencies, coordination with the regulatory agencies discussed above, and public education. Identified sources of control for inter-aquifer migration of contaminated groundwater include enforcement of well construction and abandonment standards. Groundwater cleanup sites are identified on the GeoTracker database which includes leaking underground storage tank sites, Department of Defense Sites, and Cleanup Program Sites. No cleanup sites are located within the Los Molinos Subbasin.","Page 2B-71
Appendix 2-G
Figure 2-56 thru 2-58
Page 2A-33 /  2.1.3.7","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, NItrate, Arsenic and TDS
2. Are the COC's mapped? Yes
3. Is there spatial trend data for all COC's? Yes
4. Are constitues which are not of concern identified?  No, 
5. Is there a data gap/ Or not enough data related COC's? They need to graph Iron and manganese since they mention these two consitutes are exceeding MCL

No cleanup sites are located within the LosMolinos Subbasin."
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",No,,,Does not identify Water sources for DAC. GSP must make connection between DAC map(Figure 2-11) and water source map (Figure 2-12).
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",No,"Characterizing the connectivity of the surface water systems in the Subbasin is challenging due to the limited data. Modeling surface water and groundwater interaction will also be a means to address the connectivity and is discussed in section 2.3. When a stream stage is higher than that of the groundwater table the stream will lose water to the ground via infiltration of water through the streambed (losing conditions). If losing conditions are present but the depth of the water table is too deep, the stream is considered losing and disconnected. Losing conditions with groundwater just below the stream are connected. When the water table elevation is higher than the stream stage, groundwater will infiltrate into the stream causing the stream to gain water (gaining conditions). Groundwater and surface water are always connected under gaining conditions. Stream data like flow magnitude or stage height, coupled with shallow groundwater elevation or flow direction, is needed to establish the connectivity of streams and groundwater. The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-63). As discussed in section 2.2.2.6, there are multiple currently active sources of stream stage data in the Subbasin. There are seven currently monitored shallow CASGEM wells in the Subbasin. The closest CASGEM well to a stream stage station is 0.6 miles away from station MCH. This well is closer to anotherstream (ungaged) and is not representative of connectivity between Mill Creek and the shallow groundwater based on examination of available data. Another station DVD is on Deer Creek and is 0.8 miles from a monitoring well however this well is closer to Delaney Slough and likewise is not representative of connectivity between Deer Creek and the shallow. Installation of shallow monitoring wells near currently active stream gages would help to characterize the interconnectivity of the streams and the groundwater in the Subbasin.

&& The flow of water between the GWS and SWS through seepage of water from streams and canals and groundwater discharging into streams is discussed as part of the SWS water budget. These components are combined in the GWS water budget as a net volume of stream seepage. Positive total net seepage values represent a net inflow of water from the SWS to the GWS via stream and canal seepage indicating that the overall volume of stream seepage is greater than the volume of any groundwater discharging into surface waterways. Negative net seepage values represent a net outflow of groundwater from the GWS to the SWS through groundwater discharge to surface water. When net seepage is negative, it means that more groundwater is discharging into the surface waterways than is seeping from surface waterways into the GWS.","Page 2B-82 / 2.2.2.6.1

&& Page 2C-16 / 2.3.4.1.3","1. Is there a clear map of ISWs? no - figure 2-63 presents the surface and groundwater monitoring locations to highlight the lack of data. It also labels the streams as perennial and intermittent, but no ISW map
2. Was temporal variability used and described? somewhat - there is no description of temporal variabilty in the ISW section, but the water budget section does include a table of modeled groundwater discharge to surface water from 1990 to 2018. This is not described in relation to ISWs.
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? no - no description of methods in ISW section, and no clear description of groundwater data used in water budget model used. 

The plan makes it clear that it does not the data to character ISWs, but references the water budget section in the ISW section for more information. Yet, there is no clear description of ISWs in water budget section"
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-63). As discussed in section 2.2.2.6, there are multiple currently active sources of stream stage data in the Subbasin. There are seven currently monitored shallow CASGEM wells in the Subbasin. The closest CASGEM well to a stream stage station is 0.6 miles away from station MCH. This well is closer to anotherstream (ungaged) and is not representative of connectivity between Mill Creek and the shallow groundwater based on examination of available data. Another station DVD is on Deer Creek and is 0.8 miles from a monitoring well however this well is closer to Delaney Slough and likewise is not representative of connectivity between Deer Creek and the shallow. Installation of shallow monitoring wells near currently active stream gages would help to characterize the interconnectivity of the streams and the groundwater in the Subbasin.","Page 2B-82 / 2.2.2.6.1
","1. Are ISWs mapped in the basin? no
2. Is the mapping consistent with the assessment? somewhat - in the ISW section, the plan states that there is not enough data to assess ISWs, then in the water budget section, it describes the modeled discharge to the surface water... No other surface water features are described and unsure of the data used to make this conclusion. This is given a somewhat since there is a clear lack of data which is acknolwedged well, but it seems that surface water should have been labeled as potential ISWs based on the modeling used for the water budget"
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-63). As discussed in section 2.2.2.6, there are multiple currently active sources of stream stage data in the Subbasin. There are seven currently monitored shallow CASGEM wells in the Subbasin. The closest CASGEM well to a stream stage station is 0.6 miles away from station MCH. This well is closer to anotherstream (ungaged) and is not representative of connectivity between Mill Creek and the shallow groundwater based on examination of available data. Another station DVD is on Deer Creek and is 0.8 miles from a monitoring well however this well is closer to Delaney Slough and likewise is not representative of connectivity between Deer Creek and the shallow. Installation of shallow monitoring wells near currently active stream gages would help to characterize the interconnectivity of the streams and the groundwater in the Subbasin.","Page 2B-82 / 2.2.2.6.1
","1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - although no data was used, the plan does acknowledge that shallow wells that are less than 100 feet deep are needed to characterize ISWs. This would be in the upper aquifer
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"Characterizing the connectivity of the surface water systems in the Subbasin is challenging due to the limited data.

&& Stream data like flow magnitude or stage height, coupled with shallow groundwater elevation or flow direction, is needed to establish the connectivity of streams and groundwater. The Subbasin does not contain active stream gages near shallow monitoring wells needed to accurately define interconnectivity of surface water and groundwater (Figure 2-63). As discussed in section 2.2.2.6, there are multiple currently active sources of stream stage data in the Subbasin. There are seven currently monitored shallow CASGEM wells in the Subbasin. The closest CASGEM well to a stream stage station is 0.6 miles away from station MCH. This well is closer to anotherstream (ungaged) and is not representative of connectivity between Mill Creek and the shallow groundwater based on examination of available data. Another station DVD is on Deer Creek and is 0.8 miles from a monitoring well however this well is closer to Delaney Slough and likewise is not representative of connectivity between Deer Creek and the shallow. Installation of shallow monitoring wells near currently active stream gages would help to characterize the interconnectivity of the streams and the groundwater in the Subbasin.

&& The interconnected surface water indicator had the most prominent data gaps compared to all other indicators. The two (2) contributors to this data gap were the lack of shallow (< 50 feet) monitoring wells in the vicinity of interconnected surface waters and critical groundwater dependent ecosystem (GDEs) and the lack of stream gages. Additionally, shallow well and stream gage based historical measurements were another form of data gap.","Page 2B - 82 / 2.2.2.6.1

&& Page 2B - 82 / 2.2.2.6.1

&& Page 3-56 / 3.7.8.7","1. Were data gaps identified? yes - the lack of stream and groundwater monitoring is acknolwedged as necessary for future assesment of ISWs (data gap in the ISW section is explicity stated, but clear lack of data is acknolwedged). Chapter 3 clearly states the ISW data gaps.
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",No,,,1. Is there a map AND description of pISW? no - there was no description or map of potential ISWs
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",No,,,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? no - the plan mapped the NC dataset wetlands and vegeation GDEs, but no further details about the habitat type or the flora and fauna in the basin
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"NCCAG data show the occurrence of iGDEs adjacent to perennial and intermittent streams, as well as seasonally flooded wetlands in the Subbasin (Figure 2-63). The process used to identify potential GDEs in the Subbasin was accomplished by: • a comparison of iGDEs with recent land cover data to update the map of iGDEs. This step is required because some iGDEs given in the NCCAG dataset are sourced from datasets mapped many years before 2015, which is the baseline year of SGMA. IGDEs found to exist within developed or irrigated lands were excluded during this step. • an evaluation of groundwater conditions that can support GDEs. GDEs are likely to exist in areas where the seasonal high groundwater levels do not fall deeper than 30 ft bgs (TNC, 2019). Therefore, identifying areas with shallow groundwater that can support GDEs is important to identify GDEs. IGDEs within 1 mile of wells and with 2015-seasonal-high water deeper than 30 ft were excluded in this step. A detailed description of methodology of GDE identification and prioritization is presented in a separate Technical Memorandum in Appendix 2-H. The steps above reduce the original NCCAG dataset of iGDEs from an area of 4,824 acres to 4,306 acres of GDEs, a reduction of 11%. Identified GDEs were then prioritized for future monitoring using two Vegetation Metrics available at the GDE Pulse web application developed by TNC; Normalized Derived Vegetation Index (NDVI) that indicates vegetation greenness and Normalized Derived Moisture Index (NDMI) that indicates vegetation moisture (Klausmeyer et al., 2019). An annual NDVI value based on summer conditions was assigned to each individual GDE. Then a linear regression was performed to determine the trend of NDVI values between 1990 and 2018 (representative base period of this GSP). A negative trend of NDVI indicates a decrease in vegetation greenness during this period. GDEs with negative NDVI trends were classified as high priority (trend less than -0.1) and low priority (trend between -0.1 and zero) for future monitoring. High priority GDEs cover an area of about 36 acres within the Subbasin (Figure 2-64). In the future, low priority GDEs will be observed outside of the established monitoring program and may be reclassified as high priority depending on future conditions. High priority GDEs were further evaluated to determine if temporal changes of vegetation metrics and local groundwater levels were correlated. Identifying such correlations would be useful to establish groundwater levels that can sustain GDEs. Only wells that were perforated within the top 100 feet below ground surface (near surface wells) and located within approximately one mile from the GDEs were included in this analysis. Vegetation metrics of high priority GDEs and groundwater levels of three wells that met above criteria (Figure 2-64) were analyzed, but two of these wells did not have sufficient water level data to identify correlations. Water levels of the other well (24N01W06J001M in Figure 2-64) and vegetation metrics of an adjacent GDE had a moderate correlation (Figure 2-65). Depth to water at this well has been deeper than 30 ft bgs since 2012. It indicates that historical water levels at this location (shallower than 30 ft bgs) may have sustained GDEs before 2012, however current and future water levels may be too deep to support GDEs. Considering the lack of groundwater level monitoring close to high priority GDEs at present, installation of shallow groundwater monitoring wells near or within these GDEs is recommended.","Page 2B-83-84 / 2.2.2.7

Figure 2-63
Figur 2-64","1. Is there a map?  yes - figure 2-63 presents the NC dataset GDEs, and figure 2-64 presents the NDVI prioritization of the refined GDEs
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - appendix H gives a detailed overview of the methods (although descriptions of data used is lacking). The plan started with the NC dataset, then assessed the pGDEs with 1) aerial images to see if there had been changes in land use, 2) depth to groundwater of 30 feet contours, and 3) the GDEs were prioritized based on NDVI

The plan did include a map and description of data processing, but issues with this process are addressed below"
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"Groundwater dependence is required for a GDE and depth to water measurements were used to indicate the groundwater connection. Rhode et al, 2018 provides a work sheet outlining steps to assess if there a connection to groundwater. The first and primary step of this worksheet was to identify areas where depth to groundwater is less than 30 feet bgs. Well construction and groundwater level data were obtained from multiple public agency online databases including DWR, United States Geological Survey (USGS), the State Water Resource Control Board (SWRCB). To identify areas where depth to groundwater exceeded 30 feet, shallow groundwater level data from wells constructed to depths of up to 100 feet bgs were used to create depth to water contours. Contours for Spring 2015 are presented in Figure 4. 2015 was selected as this is the baseline year of SGMA. There are a limited number of shallow wells with ground water level data in each of the individual subbasins. Where data gaps exist, the depth to water and groundwater connection may not be possible to determine. To generalize, water levels are shallow (less than 30 feet) along the Sacramento River and water levels away from the Sacramento River appear to be greater than 30 feet, indicating a lack of a connection to groundwater",Page 3-4 / appendix 2-H,"1. Is data from shallowest principal aquifer used? yes - the plan used wells with depths shallower than 100 feet to create groundwater contours
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) Somewhat - the depth of wells used in assessment is described, but the spatial location of the groundwater wells is not described. Also, in appendix 2-H, figure 4 is referenced but I could not find this figure. There is no visual showing the groundwter contours in proximity to the GDEs
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,"a comparison of iGDEs with recent land cover data to update the map of iGDEs. This step is required because some iGDEs given in the NCCAG dataset are sourced from datasets mapped many years before 2015, which is the baseline year of SGMA. IGDEs found to exist within developed or irrigated lands were excluded during this step.

&& GDEs with negative NDVI trends were classified as high priority (trend less than -0.1) and low priority (trend between -0.1 and zero) for future monitoring. High priority GDEs cover an area of about 36 acres within the Subbasin (Figure-64). In the future, low priority GDEs will be observed outside of the established monitoring program and may be reclassified as high priority depending on future conditions.","Page 2B-83 / 2.2.2.7

&& Page 2B-83 / 2.2.2.7","The plan removed GDEs that exist within irrigated land. There was no description of this in appendix 2-H and no clear visual aid which shows the removed GDE polygons - clarity is needed.  Also, the plan only includes GDEs with a negative NDVI trend on figure 2-64. It seems as though the plan removed the refined GDEs with positive NDVI trends from their consideration. "
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"The first and primary step of this worksheet was to identify areas where depth to groundwater is less than 30 feet bgs. Well construction and groundwater level data were obtained from multiple public agency online databases including DWR, United States Geological Survey (USGS), the State Water Resource Control Board (SWRCB). To identify areas where depth to groundwater exceeded 30 feet, shallow groundwater level data from wells constructed to depths of up to 100 feet bgs were used to create depth to water contours. Contours for Spring 2015 are presented in Figure 4. 2015 was selected as this is the baseline year of SGMA. There are a limited number of shallow wells with ground water level data in each of the individual subbasins. Where data gaps exist, the depth to water and groundwater connection may not be possible to determine. To generalize, water levels are shallow (less than 30 feet) along the Sacramento River and water levels away from the Sacramento River appear to be greater than 30 feet, indicating a lack of a connection to groundwater",,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Only spring 2015 groundwater data used in assessment"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation?

No mention of a DEM or Lidar data used to correct for land surface elevation"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Yes,"Considering the lack of groundwater level monitoring close to high priority GDEs at present, installation of shallow groundwater monitoring wells near or within these GDEs is recommended.

&& All GDEs within the Los Molinos Subbasin were examined and high priority GDEs were identified based on the change in the normalized difference vegetation index (NDVI). The high priority GDEs were mapped alongside shallow monitoring wells (Figure 3-7). However, no suitable monitoring wells for these GDEs could be identified due to the distance of wells from the GDEs (> 1 mile), the depth of the wells (> 50 feet), or the lack of correlation between the water level data to GDE health indicators.","Page 2B-84 / 2.2.2.7

&& 3-56 / 3.7.8.7","1. Were data gaps identified? yes- the plan does acknowledge the lack of data in the GDE section and clearly states the data gaps in the monitoring network section in chapter 3
2. Were the data gaps identifed in the GDE section? yes - the term 'data gap' was not explicitely used, but it was clear enough "
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,,,1. Is there a map AND description of pGDEs? somewhat - figure 2-63 presents the pGDEs identified by the NC dataset. There is not a clear description of pGDEs in the text and unsure which GDEs were removed or where there is uncertainty.
