Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,,,Tribes,1,"Does the GSP document how tribal stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No = no reference to Tribes , no reference of stakeholder engagement opportunities
Somewhat= No specific Tribe engagement described, lists Tribes as stakeholders, includes stakeholder engagement details
Yes = reference to Tribes in the Basin, documents targetted engagment opportunities for Tribal stakeholders beyond informing","Tribal, tribe, stakeholder, beneficial user",Somewhat,"Tribes in Tehama County
There are two federally-recognized Native American Tribes in Tehama County, including: • Greenville Rancheria of Maidu Indians
• Paskenta Band of Nomlaki Indians
The Native American Heritage Commission (NAHC) identified eight Tribes in Tehama County and Glenn County that may have an interest in groundwater management in the Bowman, Red Bluff, Antelope, Los Molinos, and/or Corning Subbasins: • Estom Yumeka Maidu Tribe of the Enterprise Rancheria • Greenville Rancheria of Maidu Indians • Grindstone Rancheria of Wintun-Wailaki • Mechoopda Indian Tribe • Paskenta Band of Nomlaki Indians • Redding Rancheria• Shasta Nation• Wintu Tribe of Northern California

&&
Tribal Engagement in Tehama County:
Outreach Steps – Phase I
1. Confirm that the Native American tribes identified above are correctly posed for SGMA outreach.
2. The District will prepare background materials related to Native American tribal outreach and engagement. The material will include a compilation of past Native American tribal outreach methods, goals, and results (including primary points of contact). The materials will include SGMA-related obligations for GSAs pursuant to SGMA, and interests and goals as they relate to tribal outreach and potential participation in sustainable groundwater management planning see Relevant DWR Information below).
3. The District will conduct an initial, informal communication with tribal primary points of contact to clarify interest in communicating formally regarding SGMA and tribal interests; request advice about appropriate avenues for outreach; and identify next steps. In the event a tribal representative cannot be contacted within 45 days, the District will consult with DWR’s Office of Tribal Policy Advisor for guidance (Anecita Agustinez, DWR Tribal Policy Advisor - Anecita.Agustinez@water.ca.gov).
4. Following successful initial communication with the Native American tribes, the District will facilitate the implementation of the next steps identified in #3. Actions may include preparation of a formal letter from the Board to each of the tribes, involvement of other GSAs with the tribes, and/or establishing a consultation framework.

Outreach Steps – Phase II
[To be updated per Phase I outcomes]


Key Outreach Principles
♦ Engage early and often
♦ Consider tribal beneficial uses in decision-making (identified by region here); identify and seek to protect tribal cultural resources
♦ Share relevant documentation with tribal officials
♦ Conduct meetings at times convenient for tribal participation with ample notifications
♦ Request relevant process input/data/information from tribes
♦ Empower tribes to act as tribal cultural resources caretakers
♦ Designate a tribal liaison(s) where appropriate
♦ Share resources for tribal involvement as is feasible
♦ Develop MOUs where relevant
♦ Be mindful of the traditions and cultural norms of tribes in your area

Key Outreach Partners/Liaisons
The following are potential partners for Tehama County tribal SGMA outreach:
♦ SGMA Tribal Advisory Group (TAG): “The Tribal Advisory Group (TAG) includes tribal leadership, subject matter experts, and technical and non-technical members of local, academic, and tribal governments that are actively engaged in local groundwater management and will be key in
 local implementation of SGMA. TAG members will be responsible for distribution of information and resources to their respective tribes and organizations.”
♦ California Indian Water Commission, Inc.
♦ DWR Office of Tribal Advisor
♦ DWR Northern Regional Office Contact
♦ Central Valley Regional Board Tribal Coordinator

&&


""inform, involve, and consult with tribal government"" 

&&

Public Meetings/Hearing
Public meetings or hearings are formal opportunities for people to provide official comments on programs, plans and proposals. The District Board of Directors meetings and the Groundwater Commission meetings constitute regular public meetings that will be noticed and conducted in accordance with the Ralph M. Brown Act. SGMA requires that a public meeting be held prior to the adoption of a fee and that public hearings are held for the adoption of GSP elements and the final GSPs. There are also constitutional requirements for public hearings for some fee/rate options. Public meetings and hearings are an important forum for people to share viewpoints and concerns, but often occur at the end of a process, when only one option is under consideration. The GSA will hold required. public meetings and hearings, but will also use less formal public workshops to solicit feedback and information early in the process.
Stakeholder Briefings
Groundwater Commission members will meet with and communicate regularly with organizations comprised of the stakeholder groups they represent. District staff will be available to assist with presenting any information upon request.
Public Workshops
Public educational workshops provide less formal opportunities for people to learn about groundwater, SGMA, and GSP elements. Workshops can be organized in a variety of ways, including open houses, “stations” where people can ask questions one-on-one, and traditional presentations with facilitated question and answer sessions. In order to solicit feedback from people who may not be comfortable speaking in public, workshops can include small group breakout discussions, comment cards and other techniques. Whatever format is used, workshops will be designed to maximize opportunities for public input.
Public Notices
Public notices, often required by law, aim to notify agencies and the public about activities that may affect the public. As outlined in this Communications and Engagement Plan, the GSA will sponsor a variety of opportunities for people to participate in the development and implementation of the GSPs, including workshops, public hearings, providing comments at District Board meetings and Groundwater

Commission meetings and through written comments. And, the GSA will comply with public noticing requirements.
Prior to adoption of or amendment(s) to GSPs, SGMA requires that GSA:
• Provides notice to cities and counties within Plan area
• Considers comments provided by the cities and counties
• Accommodates requests for consultation received from the cities and counties within 30 days
• No sooner than 90 days following public notice, holds public hearings
In addition, when a GSA considers any fees to support the work of sustainability, the GSA will provide
public notice and other engagement activities.","Page 2A-43/ 2.1.5.2         
Appendix 2A-17
Communications. Engagement Plan, Appendix C Page 25, 7","1. Tribes identified? (yes/no): yes, greenville rancheria, california tribal water commission
2. If yes, which level of engagment: Engagement= Inform, Consult
3. Evidence/strategies listed for level of engagement: tribal stakeholder were identifued but not invited to be apart of GSA or advisory group.
Tribal stakeholders were identified throughout the county which inclues a vairety of subbasins. A Tribal engagement document was provided which included the tribal engagement approach and outreach steps including reaching out to tribal representatives to continue communication with tribal members and encourage engagement. Outreach partners for Tribes were identified as well.  The Communications & Engagement Plan also includes engagement open to all stakeholders. 

However it is not documented if contact with Tribes was initiated."
Stakeholder,,,Ecosystems,1,"Does the GSP document how environmental stakeholders were given opportunities to engage in the GSP development process? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement. ","No= does not identify environmental stakeholders or documents engagement opportunies for stakeholders
Somewhat= identifies environmental users as stakeholders but does not include targetted engagement opportunities for them. Only provides details on engagement opportunities for ALL stakeholders listed. 
Yes= identifies environmental users as stakeholders, includes targetted engagement opportunities for them beyond informing them","environment, stakeholder, environmental beneficial user",Somewhat,"""inform and involve to consider/incorporate potential ecosystem impacts to GSP process"" 

&&

Environmental and Ecosystem: - Audobon Society, -The nature Conservancy, -California Department of Fish & Wildlife, -United States Fish and Wildlife Service, --United States Bureau of Reclamation (Table 2-6 Beneficial Uses and Users of Groundwater)

&&

Public Meetings/Hearing
Public meetings or hearings are formal opportunities for people to provide official comments on programs, plans and proposals. The District Board of Directors meetings and the Groundwater Commission meetings constitute regular public meetings that will be noticed and conducted in accordance with the Ralph M. Brown Act. SGMA requires that a public meeting be held prior to the adoption of a fee and that public hearings are held for the adoption of GSP elements and the final GSPs. There are also constitutional requirements for public hearings for some fee/rate options. Public meetings and hearings are an important forum for people to share viewpoints and concerns, but often occur at the end of a process, when only one option is under consideration. The GSA will hold required. public meetings and hearings, but will also use less formal public workshops to solicit feedback and information early in the process.
Stakeholder Briefings
Groundwater Commission members will meet with and communicate regularly with organizations comprised of the stakeholder groups they represent. District staff will be available to assist with presenting any information upon request.
Public Workshops
Public educational workshops provide less formal opportunities for people to learn about groundwater, SGMA, and GSP elements. Workshops can be organized in a variety of ways, including open houses, “stations” where people can ask questions one-on-one, and traditional presentations with facilitated question and answer sessions. In order to solicit feedback from people who may not be comfortable speaking in public, workshops can include small group breakout discussions, comment cards and other techniques. Whatever format is used, workshops will be designed to maximize opportunities for public input.
Public Notices
Public notices, often required by law, aim to notify agencies and the public about activities that may affect the public. As outlined in this Communications and Engagement Plan, the GSA will sponsor a variety of opportunities for people to participate in the development and implementation of the GSPs, including workshops, public hearings, providing comments at District Board meetings and Groundwater

Commission meetings and through written comments. And, the GSA will comply with public noticing requirements.
Prior to adoption of or amendment(s) to GSPs, SGMA requires that GSA:
• Provides notice to cities and counties within Plan area
• Considers comments provided by the cities and counties
• Accommodates requests for consultation received from the cities and counties within 30 days
• No sooner than 90 days following public notice, holds public hearings
In addition, when a GSA considers any fees to support the work of sustainability, the GSA will provide
public notice and other engagement activities.","Page 2A-43/ 2.1.5.2         Appendix 2A-17

Page 2A-39

Communications. Engagement Plan, Appendix C Page  7","
1. Environmental Stakeholders identified? Yes, Environmental Stakeholders identified included Audobon Society, The Nature Conservacy,  CA Dept. of Fish & Wildlife, US Dept of Fish & Wildlife and US Bureau of Reclaimation
2. Which level of engagment: Engagement= Inform, Consult
3. Evidence/strategies listed for level of engagement:

Environmental stakeholders were identified but no targetted engagement for environmental stakeholders is documented. The GSP lists opportunities of engagement open to all stakeholders. "
Stakeholder,,,DACs,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to DACs during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not document implementation outreach for stakeholders, does not identify DACs as stakeholders(when they are present)
Somewhat= Identifies DACs as stakeholders, outlines outreach to stakeholders (not DAC-specific)
Yes=Identifies DACs as stakeholders, includes DAC-specific outreach (beyond informing)","Disadvantaged Communit*, DAC, stakeholder, beneficial user",Somewhat,"""The GSA will continue outreach to encourage public participation throughout GSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings....It is anticipated that these reports will be prepared by technical consultants in coordination with GSA staff and in coordination with other GSAs and stakeholders.""

&&

This appendix is intended to help identify and map out specific issues and strategies that the District, advisory groups, and/or partners may consider during implementation of the GSPs. This does not commit any entity to specific tasks nor preclude them from pursuing other strategies aligned with the subbasin GSPs, related governance documents, and the Communication & Engagement Plan. Methods The following are methods that have emerged as highly effective and/or strongly recommended by

District Board members, Groundwater Commissioners, District staff, consultants, and/or other subject- matter experts, partners, stakeholders, and the public. As mentioned above, the list does not commit any entity to specific tasks nor preclude them from pursuing other strategies.
• Outreach/project partners and collaborative forums (mailing list networks, newsletters, events, etc.) • Briefings upon request (communities, organizations, etc.) • One-on-one communication with GSA representatives and staff • District Board and Groundwater Commission meetings • Recorded presentations (e.g., public webinars) • District website • Print-friendly handouts (factsheets, event flyers, etc.) • Quarterly eNewsletter (including print-friendly format) • Established popular physical locations to access materials (e.g., District office, library, etc.) • Popular social media platforms / accounts • Briefings with regulators and land managers (can inform funding and collaborative project opportunities) Additional methods to consider during implementation of the GSPs The following methods were not as widely used or perceived as substantially effective during development of the GSPs development, but these may be viewed as more feasible or effective going forward during implementation of the GSPs. Factors to that may influence selecting particular methods include: topic is of high interest to stakeholders / public, key milestones during SGMA implementation,
available capacity and funding, etc.) • Individual calls, texts, mailings • Surveys • News articles / op-eds • Radio (e.g, 97.3, 91.7, and 88.9) / TV PSAs • Kiosks, marquis, sign postings on community bulletin boards • Expanding outreach partners (e.g., schools, faith-based groups, etc.)","Page 5-3, 5.1.1
Appendix G: Potential GSA Outreach Task 
Page 30","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for DACs?  ( yes/no) NO
3. What level of outreach engagement? Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings

GSA includes Appendix G which is a guide for potential GSA Outreach tasks specifically for GSP iplementation where the GSA outlines outreach that could be used  for stakeholder outreach during implementation which includes one-on-one communication, meetings, surveys, social media. handouts, newsletters, etc. "
Stakeholder,,,Tribes,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to tribes during GSP implementation? If so, please describe the level of engagement (e.g., whether stakeholders were on an advisory committee, GSA board, working group) in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No= does not identify Tribes as stakeholder (when present or ackowledged within the basin), does not outline outreach methods
Somewhat= might/might not identify Tribes as stakeholder, or reference to Tribal members present in basin but have not Tribe-specific outreach outlined, only general stakeholder outreach 
Yes= Identifies Tribes as stakeholders, includes outreach specific for Tribal stakehodlers explicitly (beyond informing)","Tribal, tribe, stakeholder, beneficial user",Somewhat,"""The GSA will continue outreach to encourage public participation throughout GSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings....It is anticipated that these reports will be prepared by technical consultants in coordination with GSA staff and in coordination with other GSAs and stakeholders.""

&&

This appendix is intended to help identify and map out specific issues and strategies that the District, advisory groups, and/or partners may consider during implementation of the GSPs. This does not commit any entity to specific tasks nor preclude them from pursuing other strategies aligned with the subbasin GSPs, related governance documents, and the Communication & Engagement Plan. Methods The following are methods that have emerged as highly effective and/or strongly recommended by

District Board members, Groundwater Commissioners, District staff, consultants, and/or other subject- matter experts, partners, stakeholders, and the public. As mentioned above, the list does not commit any entity to specific tasks nor preclude them from pursuing other strategies.
• Outreach/project partners and collaborative forums (mailing list networks, newsletters, events, etc.) • Briefings upon request (communities, organizations, etc.) • One-on-one communication with GSA representatives and staff • District Board and Groundwater Commission meetings • Recorded presentations (e.g., public webinars) • District website • Print-friendly handouts (factsheets, event flyers, etc.) • Quarterly eNewsletter (including print-friendly format) • Established popular physical locations to access materials (e.g., District office, library, etc.) • Popular social media platforms / accounts • Briefings with regulators and land managers (can inform funding and collaborative project opportunities) Additional methods to consider during implementation of the GSPs The following methods were not as widely used or perceived as substantially effective during development of the GSPs development, but these may be viewed as more feasible or effective going forward during implementation of the GSPs. Factors to that may influence selecting particular methods include: topic is of high interest to stakeholders / public, key milestones during SGMA implementation,
available capacity and funding, etc.) • Individual calls, texts, mailings • Surveys • News articles / op-eds • Radio (e.g, 97.3, 91.7, and 88.9) / TV PSAs • Kiosks, marquis, sign postings on community bulletin boards • Expanding outreach partners (e.g., schools, faith-based groups, etc.)","Page 5-3, 5.1.1
Appendix G: Potential GSA Outreach Task 
Page 30","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for Tribes?  (yes/no) NO
3. What level of outreach engagement? Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings

GSA includes Appendix G which is a guide for potential GSA Outreach tasks specifically for GSP iplementation where the GSA outlines outreach that could be used  for stakeholder outreach during implementation which includes one-on-one communication, meetings, surveys, social media. handouts, newsletters, etc."
Stakeholder,,,Ecosystems,2,"Does the Stakeholder Communication and Engagement Plan or GSP include outreach to environmental stakeholders during GSP implementation? If so, please describe the level of engagement in the Notes. Answer according to level of engagement: Yes = Involve, Collaborate, Empower; Somewhat = Inform and Consult; No = No mention of engagement.","No=does not identify environmental users as stakeholders, does not outline outreach methods 
Somewhat=identifies environmental stakeholders, outlines only general stakeholder outreach, not specific to environmental stakeholders
Yes=Identifies environmental stakeholders, includes outreach material for env stakeholders specifically beyond informing","environment, stakeholder, environmental beneficial user",Somewhat,"""The GSA will continue outreach to encourage public participation throughout GSP implementation. This will include Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings....It is anticipated that these reports will be prepared by technical consultants in coordination with GSA staff and in coordination with other GSAs and stakeholders.""

&&

This appendix is intended to help identify and map out specific issues and strategies that the District, advisory groups, and/or partners may consider during implementation of the GSPs. This does not commit any entity to specific tasks nor preclude them from pursuing other strategies aligned with the subbasin GSPs, related governance documents, and the Communication & Engagement Plan. Methods The following are methods that have emerged as highly effective and/or strongly recommended by

District Board members, Groundwater Commissioners, District staff, consultants, and/or other subject- matter experts, partners, stakeholders, and the public. As mentioned above, the list does not commit any entity to specific tasks nor preclude them from pursuing other strategies.
• Outreach/project partners and collaborative forums (mailing list networks, newsletters, events, etc.) • Briefings upon request (communities, organizations, etc.) • One-on-one communication with GSA representatives and staff • District Board and Groundwater Commission meetings • Recorded presentations (e.g., public webinars) • District website • Print-friendly handouts (factsheets, event flyers, etc.) • Quarterly eNewsletter (including print-friendly format) • Established popular physical locations to access materials (e.g., District office, library, etc.) • Popular social media platforms / accounts • Briefings with regulators and land managers (can inform funding and collaborative project opportunities) Additional methods to consider during implementation of the GSPs The following methods were not as widely used or perceived as substantially effective during development of the GSPs development, but these may be viewed as more feasible or effective going forward during implementation of the GSPs. Factors to that may influence selecting particular methods include: topic is of high interest to stakeholders / public, key milestones during SGMA implementation,
available capacity and funding, etc.) • Individual calls, texts, mailings • Surveys • News articles / op-eds • Radio (e.g, 97.3, 91.7, and 88.9) / TV PSAs • Kiosks, marquis, sign postings on community bulletin boards • Expanding outreach partners (e.g., schools, faith-based groups, etc.)
&&

","Page 5-3, 5.1.1
Appendix G: Potential GSA Outreach Task 
Page 30","1. Documents outreach plans to stakeholders? (yes/no) YES
2. List specific outreach methods for Tribes?  (yes/no) NO
3. What level of outreach engagement? Groundwater Commission, GSA board meetings, updating the GSA website, and public meetings

GSA includes Appendix G which is a guide for potential GSA Outreach tasks specifically for GSP iplementation where the GSA outlines outreach that could be used  for stakeholder outreach during implementation which includes one-on-one communication, meetings, surveys, social media. handouts, newsletters, etc."
Stakeholder,,,All,2,Does the GSP include a Stakeholder Communication and Engagement Plan?,"No= does not include a C&E plan
Yes= includes specific section in GSP  dedicated to Stakeholder C&E
","Stakeholder community and engagement plan, beneficial user",Yes,,Appendix 2-A,"Called ""communications and engagement plan"""
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Yes,"Information included in these plans and applicable studies completed in Tehama County regarding surface water, groundwater, land use, and monitoring has been included in the development of this GSP as necessary. Development and implementation of the GSP will continue to consider the interests of all beneficial uses and users of groundwater including agricultural users, municipal water users, domestic users, disadvantaged communities (Figure 2-11), groundwater dependent ecosystems (GDEs), and other stakeholders.

&&

Disadvantaged Communities (DACs) in Tehama County Subbasins
DAC and SDAC communities were identified based on data from DWR DAC Mapping too, 2018 Census tract (categorized as “economically distressed areas” Census blockgroup) for the Bowman, Red Bluff, Antelope, Los Molinos, and Corning Subbasins. -- Refer to the Plan Area chapters of the subbasins’ GSPs."," Figure 2-11 / Appendix 2A-17
2A-36

Apendix C, Appendix D / Page 25 C&E Plan","1. Location on the map? (yes/no) YES, refer to figure 2-11, refered to as economically distressed but also referenced this figure when talking about DACs in the text
2. Identified by name? (yes/no) Yes, unincorportated county (antelope area), portion of the citt of red bluff, dairyville, riverview MHC, gurnsey ave MW, modern village MWC, howell's lakeside WC, antoinette MW, friendly acres MHP.
3. DAC places, tracks, or block data used in map? block data"
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Somewhat,"Tribes in Tehama County
There are two federally-recognized Native American Tribes in Tehama County, including: • Greenville Rancheria of Maidu Indians
• Paskenta Band of Nomlaki Indians
The Native American Heritage Commission (NAHC) identified eight Tribes in Tehama County and Glenn
County that may have an interest in groundwater management in the Bowman, Red Bluff, Antelope, Los
Molinos, and/or Corning Subbasins: • Estom Yumeka Maidu Tribe of the Enterprise Rancheria • Greenville Rancheria of Maidu Indians • Grindstone Rancheria of Wintun-Wailaki • Mechoopda Indian Tribe • Paskenta Band of Nomlaki Indians • Redding Rancheria• Shasta Nation• Wintu Tribe of Northern California","Communications & Engagement Plan, Appendic C, Page 22
Table 2-6 (Page 2A-40)","1. Tribal lands identified? (yes/no) Tribes were identified. 
2. Tribal lands mapped? (yes/no) NO

Table 2-6 on Page 2A-40 identifies Greenville Rancheria and the California Tribal Water Commission as tribal stakeholders present within the basin but are not mapped. "
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?

GSP does not document size of the population of DACs. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,Yes,,"Appendix 1-E, Figure 10","1. Does the map include depth by location?
Seperate figure, Figure10 includes map of domestic well deths within the Antelope Subbasin. "
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Yes,"Well density maps were prepared to illustrate the distribution of these wells (Figures 2-6, 2-7, and 2-8). The well distribution may not reflect the total number of existing or active wells in the Subbasin. The highest concentration of domestic wells is centered around the City of Red Bluff, production wells are generally scattered throughout the Subbasin, and there are few public supply wells located in the Subbasin.","Figure 2-6/ Page 2A-11 / 2.1.1.3

2A-10","1. How are domestic wells mapped (density/point/none)? Density by section
"
