Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder,,,DACs,1,Does the GSP identify each DAC by name and location on a map? ,"No= does not identify DACs by name, does not identify DAC locations on a map
Somewhat=identifies DAC location on a map or DAC by name (one or the other, not both)
Yes=Identifies DAC location on a map and identifies them by name(re: DAC name-- in text or map))","Disadvantaged Communit*, DAC",Yes,"2.1.2.3 Disadvantaged Communities
Many of the communities within the Colusa Subbasin are considered either a Disadvantaged Community (DAC), a community whose median household income is less than 80 percent of the statewide media household income (MHI), or a Severely Disadvantaged Community (SDAC), a community whose median household income is less than 60 percent of the statewide median household income. Additionally, nearly all of the Colusa Subbasin is considered an Economically Distressed Area (EDA) because it is rural, has a low population density and has median household income of less than 85 percent of the statewide MHI. The only area within the Colusa Subbasin that is not considered an EDA is the portion of the Subbasin that exists within Yolo County. Disadvantaged Communities are shown on Figure 2-6. Disadvantaged Communities include the City of Orland, the City of Willows, the City of Colusa, and the communities of Artois, Princeton, and Grimes. Most of Colusa Subbasin includes rural residential and agricultural properties located within the unincorporated portions of Glenn County and Colusa County. The majority of these areas are identified as DACs or SDACs.
","2-11
Figure 2-6","1. Location on the map? (yes/no) YES, Figure 2-6 maps DACs in the Colusa Basin
2. Identified by name? (yes/no)  YES, DACs identified by name include the City of Orland, the City of Willow, the City of Colusa, and the communities of Artois, Princeton, and Grimes. 
3. DAC places, tracks, or block data used in map?

DAC places, tracts and block data are all used in mapping DACs. "
Stakeholder,,,Tribes,1,Are tribal lands identified and mapped in the basin?,"No=does not identify Tribal lands on a map, or references in the text
Somewhat=Tribal lands are identified in text but not mapped OR Tribal lands are mapped but not identified in text
Yes=Tribal lands are identified in text and mapped","tribal, tribe",Yes,"Tribal Engagement
As noted in the C&E Plan (Appendix 2E) and in Table 2-8 above, the Cachil DeHe Band of Wintun Indians of the Colusa Indian Community of the Colusa Rancheria is a federally recognized tribe of Wintun Indians from central California. The Tribe has been consistently identified as an Interested Party since the preliminary days of Subbasin governance (2015 – 2017) and has similarly, been a consistent entity on the Interested Parties list for both GSAs since their respective inception. A Tribal representative attended CGA and GGA meetings regularly from 2015 through December 2019, at which time, said representative departed Tribal employment. The CGA and GGA have continued their inclusive communication of all SGMA information to the Tribe however Tribal participation has been limited since January 2020.

&&

Tribal lands within the Subbasin are owned by the Cachil Dehe Band of Wintun Indians/Colusa Rancheria and the Cortina Indian Rancheria of Wintun Indians Public and Tribal Lands (Figure 2-5).","Table 2-8
2-43
Figure 2-5
2-11","1. Tribal lands identified? (yes/no) YES
2. Tribal lands mapped? (yes/no) Yes, Figure 2-5 includes mapped Tribal lands within the Basin. 
"
Stakeholder,,,DACs,2,Does the GSP describe the size of the population in each DAC?,"No=no reference to DAC population
Somewhat= Includes a population map and references DAC seperately
Yes= DAC population is explicitly mentioned or mapped","Disadvantaged Communit*, DAC, population",No,,,"1. Does the GSP document the size of the population for each DAC?
Does not explicitly mention DAC population. "
Stakeholder,,,DACs,2,"Does the GSP map minimum well depth, or depth range, of domestic wells?","No= no map and no reference of well depth, depth range of domestic wells in text; 
Map of domestic wells (point or density map of DOMESTIC wells) but no depth details in map or text
Somewhat= no map but range of depths and reference to number of domestic wells
Yes= map with DOMESTIC depths (density points or data, either in text or in map)",domestic well,No,,,"1. Does the map include depth by location?
Map does not include depth by location. "
Stakeholder,,,DACs,2,Does the GSP map the density of domestic wells in the basin?,"No= no map of domestic wells, reference of domestic well density in text but no map provided, or no reference at all 
Yes= density map of Domestic wells
 ",domestic well,Yes,"2.1.2.4 Well Density per Square Mile
The densities of public water supply, domestic, and agricultural wells per public land survey section within the Colusa Subbasin are shown in panels from left to right on Figure 2-7. Each section is approximately one square mile. The number of wells reported by section was determined using data from the California DWR Online System of Well Completion Reports (OSWCR) well completion report (WCR) database provided via the California Open Data Portal (DWR, 2021a). The downloaded dataset only includes wells with WCRs that have been submitted to DWR and is only as accurate as the information provided on the WCRs. Well locations are based on either information provided in the WCRs or are located at the center of their designated public land survey township, range, and section. As such, the well densities shown on Figure 2-6 and reported here are representative of well distribution but may not reflect the actual number of existing or active wells per well use type within the subbasin (i.e., public water supply, domestic, or agricultural well). Public water supply wells are mostly concentrated in urban areas near cities and towns. Domestic water supply wells are more spread out throughout the Subbasin but occur in higher numbers surrounding urban areas and along the Sacramento River. The densest square mile concentration of domestic wells exceeds 100 wells and occurs near Orland. Agricultural wells are also more widespread than public wells and tend to be concentrated outside the urban areas. The densest square mile concentration of agricultural wells exceeds 10 wells, an order of magnitude less than that of domestic wells. According to the WCR database, there are approximately 73 public supply wells, 3,500 domestic wells, and 2,600 agricultural wells within the Colusa Subbasin. Averaged over the entire Colusa Subbasin, this is equivalent to approximately 0.06 public supply wells, 3.1 domestic wells, and 2.3 agricultural wells per square mile. Wells not planned for groundwater extraction, based on information provided on the WCRs, or with an unknown or unspecified use designation were not included in this analysis.","2-14
Figure 2-7","1. How are domestic wells mapped (density/point/none)?
Domestic wells are mapped in Figure 2-14  as density maps. "
WQ,,,All,,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"3.2.5 Groundwater Quality 
Groundwaters within the subbasin are mixed calcium, magnesium, and sodium bicarbonate waters (DWR,  2004a, 2006a, 2006b). The northern portion of the subbasin is dominated by calcium bicarbonate water, while increased sodium content has been observed near the Sutter Buttes and west towards Williams, resulting in localized occurrences of mixed sodium and magnesium bicarbonate waters south of Princeton,  near Williams, Colusa, Grimes, and Arbuckle, and south towards Yolo County (DWR, 2006a).  Groundwater quality concerns within the Colusa Subbasin include locally elevated levels of salinity, TDS,  adjusted sodium absorption ratio, arsenic, boron, hexavalent chromium, iron, manganese, and nitrate (DWR, 2006a; Wood Rodgers, 2008; California Water Service, 2016; SWRCB, 2020a). The following subsections discuss the occurrence of these constituents of concern within the subbasin. Monitoring and regulatory programs exist for the major constituents of concern within the Colusa Subbasin. These include programs managed by the U.S. Geological Survey, State of California Department of Water Resources and the State Water Resources Control Board, Central Valley Salinity Coalition, and Central Valley Regional Water Quality Control Board. This section summarizes groundwater quality information from these existing programs. The California Safe Drinking Water Act addresses the regulation and control of public water systems in the State of California, including enforcing provisions of the federal Safe Drinking Water Act. The federal government first granted primary enforcement responsibility to the  State in 1978. The State Water Resources Control Board Division of Drinking Water (DDW) is the agency responsible for enforcement in Colusa and Glenn Counties, including the entire Colusa Subbasin. &&&
3.2.5.1.1 Salinity
Wells screened in the unconfined to semi-confined zone of the aquifer (i.e., in wells less than 200 feet deep) in the central and southern portion of the Colusa Subbasin had the highest number of wells with elevated TDS concentrations. TDS concentrations in the shallow wells southwest of Colusa have consistently been greater than 2,000 mg/L over a 20-year period. The wells southwest of Colusa with unknown depth have historically had TDS concentrations between 649 mg/L and 1,820 mg/L between 1957 and 2011. The wells northeast of Maxwell have consistently had TDS concentrations above 1,000 mg/L over a 20-year period. Wells with depths greater than 200 feet near Maxwell, Colusa, and Williams have historically had TDS concentrations less than 1,000 mg/L, with the exception of the deep well southeast of Maxwell. This well is a multiple-completion nested monitoring well with completions set at 378 feet, 775 feet, 1,236 feet, and 1,481 feet deep. In 2011, TDS concentrations in the deepest completion had the lowest TDS concentration (approximately 260 mg/L) while the second-deepest completion well had the highest TDS detection (approximately 930 mg/L). The two shallowest completions in the well had TDS concentrations of approximately 520 mg/L. In 2016, the second-shallowest completion well had the highest TDS concentration (approximately 1,640 mg/L), while the shallowest completion well had the lowest concentration (approximately 530 mg/L). The deepest completion was not measured in 2016.&&&
3.2.5.1.2 Major Cations and Anions
The subbasin waters are mixed bicarbonate waters. Other major anions distributed throughout the subbasin include chloride and sulfate. The spatial distribution of the high concentrations of chloride and sulfate is similar to that of elevated concentrations of TDS and sodium, with the highest concentrations detected in the general Maxwell-Colusa-Williams area and south towards Arbuckle (Figure 3-30). Sulfate  concentrations in this area have been measured above the 250-mg/L recommended secondary MCL, with the southern wells showing a long-term increasing trend in sulfate concentrations (SWRCB, 2020a). Groundwater samples in the past decade have generally contained chloride concentrations below the  250-mg/L recommended secondary MCL throughout the Subbasin (DWR, 2021b; SWRCB, 2020a). Anthropogenic sources of chloride and sulfate include wastewater effluent, septic discharge, industrial use, landfill leachate, and agricultural runoff. &&&
3.2.5.2 Other Naturally Occurring Constituents 
Naturally occurring constituents that could constrain the use of groundwater within the subbasin for potable supply, and which have been detected in the Colusa County’s wells, include arsenic, boron, iron, manganese, and hexavalent chromium. Boron can also be detrimental to plants.
3.2.5.2.1 Arsenic 
Arsenic is a naturally occurring constituent in groundwater and commonly occurs at concentrations ranging from 10 to 50 μg/L in the western United States, where it is typically associated with alluvial lacustrine basin‐fill deposits and volcanic rocks and sediments (Welch, et. al., 1988). The primary MCL for arsenic in drinking water is 10 μg/L (SWRCB, 2018a).&&&
3.2.5.2.2 Boron
Elevated concentrations of boron reported by GCID within Colusa County have impacted agricultural practices (GCID, 1995). According to GCID (1995), groundwater underlying the northern portion of the GCID service area has boron concentrations suitable for irrigation. Additionally, boron measured in select groundwater wells within Glenn County has not exceeded the USEPA agricultural water quality goal for boron of 750 μg/L (USEPA, 1986; USGS, 2020). In contrast, elevated levels of boron have been detected in the southern portion of the GCID service area (GCID, 1995).&&&
3.2.5.2.3 Iron and Manganese
Elevated manganese concentrations above the 50-μg/L secondary MCL have been reported near the cities of Williams and Colusa, and northeast of Artois, near the Sacramento River (USEPA, 2020). According to the Northern Sacramento Valley (Four Valley) Drinking Water Strategy Document (Glenn County, 2005), there have been customer complaints near Williams and Colusa related to iron and manganese in drinking water. &&&
3.2.5.2.4 Hexavalent Chromium
Drinking water supply wells near Willows have experienced high concentrations of hexavalent chromium  (California Water Service, 2016). Hexavalent chromium in a well west of Willows has not been detected  at concentrations below 20 μg/L since 2016 and was detected at 40.1 μg/L in July 2020 (SWRCB, 2020a). Hexavalent chromium concentrations greater than 20 μg/L have also been detected in wells midway between Williams and Arbuckle, and near Colusa, within the past decade (DWR, 2021b; SWRCB, 2020a).&&&
3.2.5.3.1 Nitrate
Nitrate detections are widespread in the Colusa Subbasin but are mostly low concentrations, typically meeting drinking water standards, with the exception of the northern portion of Glenn County and the area near Willows (CH2MHILL, 2016a; Wood Rodgers, 2008). According to the Sacramento Valley Water Quality Coalition Groundwater Quality Report (CH2MHILL, 2016a), only 2 percent of the 359 total wells analyzed within Glenn and Colusa Counties had nitrate concentrations above the 45-mg/L MCL and the average nitrate concentration was 8.3 mg/L. &&&
3.2.5.4 Point Sources of Groundwater Pollution
Point sources of groundwater pollution are discrete discharges that occur at a single identified location.  Discharges from point sources can be either a single discharge event or have occurred continuously over a period of time. Point sources of groundwater pollution often require monitoring and cleanup programs. There are several active groundwater contaminant cleanup sites in the Colusa Subbasin. These mostly include leaky storage tanks and unauthorized releases of contaminants such as petroleum hydrocarbons, nitrate, pesticides and herbicides. The largest contamination site is the Orland Dry Cleaner site, a perchloroethylene (PCE) plume within the Colusa Subbasin that extends approximately two miles southeast of the source location in Orland (DTSC, 2020; URS Corporation Americas, 2020). PCE is a dense 9 non-aqueous phase liquid, meaning it is denser than water, with a moderate to high mobility rating  (SWRCB, 2017). Long-term temporal trends of PCE concentrations in most of the monitoring wells show concentrations stabilizing or decreasing since the start of sampling in 2003 (URS Corporation Americas, 2020).
","Page 3-67 / 3.2.5
Page 3-68 / 3.2.5.1.1
Figure 3-30
Page 3-70/ 3.2.5.1.2 
Page 70 / 3.2.5.2
Page 3-71 / 3.2.5.2.2
Page 3-71 / 3.2.5.2.3
Page 3-72 / 3.2.5.2.4
Page 3-72 / 3.2.5.3.1
Page 3-73 / 3.2.5.4","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, Boron, Iron, TDS, hexavalent chromium, manganese, nitrate (only in two wells), arsenic
2. Are the COC's mapped? Just TDS
3. Is there spatial trend data for all COC's? Just for TDS not the rest
4. Are constitues which are not of concern identified? yes
5. Is there a data gap/ Or not enough data related COC's? No mention
They have done a good job identifying and explaining COC's however they have just mapped TDS, no other COC. in some constitutes they have mentioned the number of wells exceeding the MCL lvl but not for all of them.


"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",Somewhat,"Municipal water purveyors rely on groundwater to meet their domestic water needs. In addition to the municipal water purveyors, rural domestic water needs are typically met with groundwater from individual private wells. These private groundwater pumpers are represented on the CGA Board by two appointed private groundwater pumper representatives that serve on the Colusa County Groundwater Commission. Glenn County private groundwater pumpers are represented in GGA by Glenn County and Monroeville Water District. Refer to Table 2-2, Municipal Water Purveyors, for the municipal water purveyors in the Colusa Subbasin. A description of each of the incorporated cities’ water services facilities is provided further below.",2021-02-04 00:00:00,"GSP identifies that most water sources for the basin is grondwater, although not explicitly stating we can assume that DACs fall under the same category. "
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map or description = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"The Colusa Subbasin integrated hydrologic model, C2VsimFG-Colusa, was used to analyze historical  stream gains and losses in waterways that flow within or along the boundaries of the Colusa Subbasin. The modeled streams include the Sacramento River, Stony Creek, and the Colusa Basin Drain. On average, the subbasin experienced 336 taf/yr of stream gains from groundwater and 345 taf/yr of seepage to groundwater between 1990 and 2015 (Woodard and Curran, 2020). This equates to a net gain of  approximately 9 taf/yr over the entire subbasin. Table 3-6 includes the breakdown of the modeled stream gains and losses for stream reach by water year type. Table 3-7 includes stream gain and loss statistics for the modeled streams. Simulated Sacramento River conditions were mostly net gaining, with the exception of 1998, where the Sacramento River experienced net loss of approximately 13 taf. The median net gain along the Sacramento River was approximately 72 taf/yr. The net gains in the Sacramento River were lower during wet years, when there would be more surface flow, and higher in the dry years, when surface waters would be in short supply. Simulated conditions in the Colusa Basin Drain indicate net gains of more than 82 taf/yr on average between 1990 and 2015, with net gains occurring in all years including critically dry years. Contrary to simulated Sacramento River conditions, net gains in the Colusa Basin Drain were higher during wet years than during dry conditions. Stony Creek always experienced annual net losses between 1990 and 2015. Stream losses were greatest during critically dry and dry years. A detailed assessment of projected stream gains and losses is presented in Appendix 3G. The analysis considers the Sacramento River, Stony Creek, and the Colusa Drain individually and collectively, and evaluates temporal patterns of gain and loss over the 50-year projected (future) water budget period (described in Section 3.3, below).

&& A thalweg analysis was conducted for Stony Creek, where local historical water level measurements were compared to streambed elevation of Stony Creek’s thalweg to evaluate for stream-aquifer connectivity and compare to the results of the Interconnected Surface Water in California’s Central Valley (ICONS) study (TNC, 2021). Shallow wells less than 200 feet deep and within 5 miles of surface water features are the criteria used to identify representative groundwater level wells to be used as a proxy for surface water depletion and stream-aquifer interaction monitoring, discussed in Chapter 4 and Chapter 5. Figure 3-34 shows a cross section, A-A’, that follows the thalweg of Stony Creek. Superimposed onto the cross section are the spring and fall 2006, 2015, and 2020 groundwater level measurements from 31 shallow wells (less than 200 feet deep) within 5 miles of the creek.

&& The revised historical simulation period was selected based on the availability of local data for the Colusa Subbasin, and to allow sufficient time for the initial model conditions to stabilize prior to the start of the historical water budget analysis period (WY 1990-2015). Selection of the historical water budget period is described in the GSP.

&& Like streamflow calibration, the goal of groundwater level calibration is to achieve reasonable agreement between the simulated and observed groundwater levels at the calibration wells. Within Colusa Subbasin and a five-mile buffer around the Subbasin, 740 wells were evaluated for developing groundwater observation locations to track calibration at both a regional and local scale. These wells came from DWR’s California Statewide Groundwater Elevation Monitoring (CASGEM) Program and the groundwater level monitoring network for Colusa Subbasin. The calibration wells were filtered based on their period of observation records, availability of construction information (e.g., well depth and screen intervals), number of measurements between 1990 and 2015, number of spring measurements (assumed to be March, April, or May), spatial location, and active completions (for nested wells). Checks were also made on whether wells were included in Colusa Subbasin’s groundwater level monitoring network, Butte Basin Groundwater Model’s (BBGM) calibration wells, and C2VSimFG’s calibration wells. An ultimate set of 252 wells were chosen that are representative of the long-term conditions of groundwater levels both at a local and regional scale in the area in and around the Colusa Subbasin. Calibration well locations are shown in Figure 17. Calibration wells were assigned to a model layer based on the well top/bottom perforations or total well depth. C2VSimFG-Colusa’s model layering was not altered and is described in C2VSimFG documentation. Of the 252 calibration wells, 134 were assigned to Layer 1 (unconfined aquifer), 70 to Layer 2, and 48 to Layer 3 which extends to the base of fresh water. Layer 4, which is saline water, extends down to the base of continental deposits and typically does not contain any wells.","Page 3-78/ 3.2.7.1

&& Page 5 / appendix 3D

&& Page 37 / 3.5 / appendix 3D

&& Page 3-80 / 3.2.7.2

FIgure 3-34
Figure 17 / appendix 3D","1. Is there a clear map of ISWs? somewhat - figure 3-34 presents only the interconnection of Stony Creek. The Sacramento River and Colusa Drain are not included in the figure.
2. Was temporal variability and used and described? yes- the model is described in appendix 3D and used groundwater and surface water data from 1990-2015. Also, the thalweg analysis of Stony Creek included groundwater data from spring and fall of 2006, 2015, and 2020.
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? yes - appendix 3D describes the groundwater data used in the model, including spatial location of wells and screening depths. The groundwater data used in the thalweg analysis is well described, including the spatial location of the 31 wells and the maximum screening depth and proxiimity to streams."
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",Yes,"Simulated Sacramento River conditions were mostly net gaining, with the exception of 1998, where the Sacramento River experienced net loss of approximately 13 taf. The median net gain along the Sacramento River was approximately 72 taf/yr. The net gains in the Sacramento River were lower during wet years, when there would be more surface flow, and higher in the dry years, when surface waters would be in short supply. Simulated conditions in the Colusa Basin Drain indicate net gains of more than 82 taf/yr on average between 1990 and 2015, with net gains occurring in all years including critically dry years. Contrary to simulated Sacramento River conditions, net gains in the Colusa Basin Drain were higher during wet years than during dry conditions. Stony Creek always experienced annual net losses between 1990 and 2015. Stream losses were greatest during critically dry and dry years

&& Sacramento River: The Sacramento River is a very modestly gaining stream as related to groundwater conditions in the Colusa Subbasin, with simulated net gains representing just 0.1 percent to 0.3 percent of the relatively large flows in the river. It is noted that these simulated net gains are less than the typical ±2.5% accuracy of annual volume measurements when calculated from current meter-based stage-discharge functions (Clemmens and Wahlin, 2006). Consequently, these simulated net gains are not significantly different than the uncertainty of average annual streamflows along these reaches, and cannot be measured directly from stream gage measurements with certainty. It does not appear that patterns of simulated gain and loss are strongly affected by increases in groundwater pumping needed to satisfy increased irrigation requirements resulting from potential future climate change, or by recharge projects that could be implemented in the Subbasin. Therefore, it is concluded, on a provisional basis, that the effects of groundwater management in the Colusa Subbasin do not have significant and unreasonable effects on beneficial uses and users of Sacramento River water. 
Stony Creek: Overall, based on best available data and analysis, Stony Creek is regarded as a losing stream as related to groundwater conditions in the Colusa Subbasin, losing a simulated average net volume of 17.2 to 22.6 TAF/yr over the projected future scenarios. Simulated losses represent between 4.8 and 6.9 percent of simulated average flows in the upper reach, and between 2.9 and 3.6 percent of simulated average flows in the lower reach. The simulated volume of net loss is generally greater in critical water years and lower in wetter water years. Under the potential future effects of climate change, patterns of simulated net loss do not appear to be significantly or consistently affected by increased demand for groundwater pumping, as evidenced by the similarity in patterns and volumes of simulated net loss across all scenarios. Therefore, it is concluded, on a provisional basis, that the effects of groundwater management in the Colusa Subbasin do not have significant and unreasonable effects on beneficial uses and users of Stony Creek water. 
Colusa Drain: Overall, Colusa Drain is considered to be a significantly gaining stream as related to groundwater conditions in the Colusa Subbasin, with simulated net gains between 91.1 and 108.5 TAF/yr over the projected future scenarios. These simulated net gains represent a significant fraction of the total average streamflow, between 16.1 and 19.5 percent overall. On average, simulated net gains are greatest in wet water years, and generally similar in other water year types. The pattern of simulated annual net gains varies over time, but is generally similar between scenarios and does not appear to be significantly or consistently affected by increased demand for groundwater pumping in drier water years. Therefore, it is concluded, on a provisional basis, that the effects of groundwater management in the Colusa Subbasin do not have significant and unreasonable effects on beneficial uses and users of Colusa Drain water.","Page 3-78 / 3.2.7.1

&&Page 14 / appendix 3G","1. Are ISWs mapped in the basin? somewhat 
2. Is the mapping consistent with the assessment? yes - even though the map was lacking, the text does a good job describing the gaining/losing nature of each stream. Also, appendix 3G goes into a good amount of detail of the ISWs and future conditions. "
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"Calibration wells were assigned to a model layer based on the well top/bottom perforations or total well depth. C2VSimFG-Colusa’s model layering was not altered and is described in C2VSimFG documentation. Of the 252 calibration wells, 134 were assigned to Layer 1 (unconfined aquifer), 70 to Layer 2, and 48 to Layer 3 which extends to the base of fresh water. Layer 4, which is saline water, extends down to the base of continental deposits and typically does not contain any wells.",,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - there is only one principal aquifer in the basin, but it has confined and unconfined areas within it. The model accounts for this and acknowledges the shalow aquifers
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Yes,"However, viewed in the relation to the average Sacramento River flow above the Feather River confluence of approximately 11,700 taf/yr the projected change is roughly one half of one percent. These simulated net gains are less than the typical ±2.5% accuracy of annual volume measurements when calculated from current meter-based stage-discharge functions (Clemmens and Wahlin, 2006). Consequently, these simulated net gains are not significantly different than the uncertainty of average annual streamflows along these waterways, and cannot be measured directly from stream gage measurements with certainty. This will continue to be evaluated and addressed as part of continued work to fill data gaps and part of ongoing monitoring to be reported in annual reports

&& Further evaluation of locations, quantity and timing of stream depletions through additional monitoring and/or construction of additional shallow or multiple-completion monitoring wells near surface waters (e.g., Stony Creek, Sacramento River, and the Colusa Basin Drain) comparing observed groundwater levels with stream discharge or river stage information would provide more insight into stream-aquifer interactions and a subsequent detailed analysis of potential impacts to beneficial users and uses.","Page 3-78-79 / 3.2.7.1

&& Page 3-80 / 3.2.7.2","1. Were data gaps identified? yes 
2. Were the data gaps identified in the ISW section? yes"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Yes,"Stream likelihood of connectivity based on the average groundwater elevations measured between 2011 and 2018: depicted as a graded rainbow-colored horizontal line above land surface where red indicates disconnected stream reaches, yellow are reaches with uncertain connectivity, green indicates connected and potentially losing reaches, and dark blue are connected and potentially gaining stream reaches.",Figure 3-34,"1. Is there a map AND description of pISW? yes-  Figure 3-34 does include ""uncertain"" segments of the Stony Creek and there is a brief description of uncertainty and potential ISWs "
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The NCCAG mapping provided an initial indication of the location, habitat type, and impacted vegetation for potential GDE areas within the Colusa Subbasin. The majority of the potential GDE vegetation areas include cottonwood (31 percent), bulrush (21 percent), willow (15 percent), and oak (13 percent) habitat areas. Arundo, or giant reed, accounts for four percent of NCCAGs initially identified within the Colusa Subbasin.",page 3-82 / 3.2.8 ,"1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - the plan briefly mentions the vegetation included in the basin's GDEs. No mention of fauna
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no - there was no acknowledgment of endangered/threatened/special status species "
